,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
393,Republican,“This time of year reminds us of all we have been blessed to receive for which we are truly grateful–for the blessing of each other; for our nation’s veterans &amp; those currently serving; for our first responders; and for those all over Wyoming. Happy Thanksgiving!”– @SenatorEnzi https://t.co/WykSmGh2VB,Senate of Republican,47,0.0,0.754,0.246,0.9324
394,Republican,“Thanksgiving is a good time to look back and thank the Lord for the blessings that we have received. Our kids and grandkids are our greatest gifts and we’re so thankful for the time we get to spend with them.” – @SenatorRounds #Thankful https://t.co/Cn9ct12dNc,Senate of Republican,44,0.0,0.675,0.325,0.9574
395,Republican,“I’m thankful to be spending Thanksgiving with the outstanding men and women of Fort Riley in Kansas. Robba and I appreciate the opportunity to spend the day with our selfless servicemembers who sacrifice holidays with their families to serve &amp; protect our country.”– @JerryMoran https://t.co/gIZUX2nyQ9,Senate of Republican,45,0.0,0.674,0.326,0.9545
396,Republican,"“Whether it’s family, friends, good health, the selfless servicemen and women who protect our freedoms every day, or the opportunity to serve the people of our great state, I recognize that I have so much to be thankful for this Thanksgiving.” – @SenCapito #Thankful https://t.co/YyVguS5B9Z",Senate of Republican,45,0.0,0.621,0.379,0.9657
397,Republican,"""I'm thankful for my sweet wife Cindy, as we celebrate our 32nd wedding anniversary on Thanksgiving Day this year."" - @SteveDaines #Thankful https://t.co/CbqjxEVBWS",Senate of Republican,23,0.0,0.646,0.354,0.886
398,Republican,"""I'm thankful for veterans like WWII veteran Mr. Ralph Rumsey of Woodstock, G.A., whom I had the honor of presenting a Prisoner of War medal to earlier this year. It is veterans like Mr. Rumsey whom I give special thanks this Thanksgiving."" - @SenatorIsakson #Thankful https://t.co/adysHADyQM",Senate of Republican,46,0.121,0.541,0.338,0.9042
399,Republican,"""This year, I’m especially thankful for three things: the opportunity to serve as a U.S. Senator for the great state of Iowa; the selfless service of my fellow veterans and current military personnel; and my precious daughter Libby—she is my rock."" - @SenJoniErnst #Thankful https://t.co/7mqbsszwct",Senate of Republican,45,0.0,0.728,0.272,0.9392
400,Republican,"""I am incredibly thankful for the opportunity to serve the people of Tennessee &amp; our country. It has been the greatest privilege of my life. We must never forget what a blessing it is to live in the greatest nation in the world."" - @SenBobCorker https://t.co/7SEkzUB3Ww",Senate of Republican,46,0.045,0.627,0.328,0.9496
401,Republican,"Thanksgiving is a time to show gratitude. Senate Republicans reflect on what they are most thankful for this Thanksgiving. #Thankful
 
“I am thankful for America’s farmers and ranchers who help make this week’s Thanksgiving feast possible.” 
- @SenPatRoberts https://t.co/Hf9W06NJ62",Senate of Republican,39,0.0,0.702,0.298,0.9323
402,Republican,"Peas and Carrots, of Huron, South Dakota, are the stars of this year’s Presidential Turkey Pardon. Watch live below for the presentation of the Presidential Turkey Pardoning from @TheWhiteHouse. (cc: @SenJohnThune) https://t.co/zy37wMdgI5",Senate of Republican,32,0.0,0.857,0.143,0.6124
403,Republican,"Who will @POTUS pardon? In the comments below, use 🥕 if you think it's Carrots and 💚 if you think it's Peas. #TurkeyPardon https://t.co/zRdUXgAqcS",Senate of Republican,24,0.0,0.901,0.099,0.3182
404,Republican,".@POTUS is about to pardon a Thanksgiving turkey. Watch as these lucky, feathered friends arrive in our nation’s capital and settle into the famed @WillardHotel. #TurkeyPardon https://t.co/fsn2RIi3IO",Senate of Republican,27,0.0,0.737,0.263,0.802
405,Republican,"Peas and Carrots have arrived in Washington, D.C. Before their fate is sealed, watch their journey from Huron, South Dakota to our nation’s capital. #TurkeyPardon https://t.co/oae7iwCAb5",Senate of Republican,26,0.0,1.0,0.0,0.0
406,Republican,"“U.S. Factory Production Expands for Fifth Consecutive Month”
 
Great news for hardworking Americans as our manufacturing sector remains strong.⤵️
https://t.co/a4rIdw603x",Senate of Republican,20,0.0,0.766,0.234,0.6705
407,Republican,"This Congress, Senate Republicans have achieved a strong record of results to improve the lives of the American people. https://t.co/GHSohHnSRo",Senate of Republican,20,0.0,0.733,0.267,0.7351
408,Republican,It’s National Veterans and Military Families Month. This year’s National Defense Authorization Act gave our troops the largest pay raise in nearly 10 years to improve quality of life for them and their families. #NDAA https://t.co/5hXHy78imC,Senate of Republican,36,0.036,0.851,0.113,0.4588
409,Republican,"“Will Dems work with us, or simply put partisan politics ahead of country?”
 
Read on as @SenateMajLdr discusses the many bipartisan Senate accomplishments that signal great potential for a bipartisan Washington next Congress.
https://t.co/msC1e3LsLy",Senate of Republican,34,0.0,0.886,0.114,0.6249
410,Republican,Momentum continues as Americans reap the benefits from major accomplishments produced by Senate Republicans this Congress. https://t.co/GvcAO19K2t,Senate of Republican,17,0.0,0.86,0.14,0.3818
411,Republican,"It’s National Veterans and Military Families Month.
 
This year, Senate Republicans passed important reforms to help give veterans the quality health care they deserve. https://t.co/5n7XVXCfyx",Senate of Republican,25,0.0,0.741,0.259,0.7717
412,Republican,Thank you @senorrinhatch for your years of service to our nation. https://t.co/KHI7Ppfqa1,Senate of Republican,12,0.0,0.815,0.185,0.3612
413,Republican,"“Small-Business Confidence Stays at a Near-Record High” More below in the @WSJ as small-business confidence remains at near-record levels thanks to a strong labor market.⤵️
https://t.co/xLfWYeR1Wm",Senate of Republican,26,0.0,0.61,0.39,0.9153
414,Republican,"Senate Republicans in the 115th Congress are getting things done.
➡️ Growing our economy
➡️ Combating opioids
➡️ Confirming judges
➡️ Building infrastructure
➡️ Supporting veterans https://t.co/lmG2iT9LKB",Senate of Republican,27,0.0,0.845,0.155,0.5574
415,Republican,"“Policies are moving economy in the right direction”
 
Read more from @JohnBoozman as he discusses the strong economic results produced by Republican policies.
https://t.co/QeJDkPQjEl",Senate of Republican,24,0.0,0.875,0.125,0.5106
416,Republican,https://t.co/ZAOsUgYaMF,Senate of Republican,1,0.0,1.0,0.0,0.0
417,Republican,We are pleased to welcome the new Republican senators-elect for the 116th Congress. https://t.co/x4XkoN1p48,Senate of Republican,14,0.0,0.67,0.33,0.7096
418,Republican,"Congratulations to the new @SenateGOP vice chairwoman, @SenJoniErnst. We look forward to your leadership. https://t.co/nMUG0fn3Pt",Senate of Republican,15,0.0,0.782,0.218,0.5994
419,Republican,The Senate has just passed the Coast Guard Authorization Act of 2018 to help ensure our waters are safe and secure. https://t.co/hNBP7YBkF8,Senate of Republican,22,0.0,0.629,0.371,0.8625
420,Republican,Congratulations to outgoing @SenateGOP Chairman @SenJohnThune. We know you will serve the American people well as Senate Majority Whip. https://t.co/hcMjxYas59,Senate of Republican,20,0.0,0.675,0.325,0.802
421,Republican,"Congratulations to the new @SenateGOP chairman, @SenJohnBarrasso. https://t.co/s2nJ7Y4n43",Senate of Republican,8,0.0,0.642,0.358,0.5994
422,Republican,Tune in now as the newest members of the @SenateGOP leadership team brief the press. https://t.co/igXCZyEIvR,Senate of Republican,16,0.0,1.0,0.0,0.0
423,Republican,"The Senate is working to pass the Coast Guard Authorization Act of 2018 which:
➡️Supports maritime drug &amp; border enforcement
➡️Directs a review of assets to ensure the security of the Arctic
➡️Increases safety for recreational boating
➡️Authorizes increased funding for the @USCG",Senate of Republican,43,0.0,0.761,0.239,0.8625
424,Republican,Watch as combat war veteran @SenJoniErnst goes on a ruck march to the Washington Monument with fellow veterans and staff to remember the sacrifices of those who have served. #VeteransDay https://t.co/UBI3VyxIsj,Senate of Republican,31,0.184,0.816,0.0,-0.743
425,Republican,"Today, we honor our veterans, including @SenPatRoberts who served in the Marines from 1958 to 1962. To all who served, thank you. #VeteransDay https://t.co/iIRvoVjoai",Senate of Republican,24,0.0,0.794,0.206,0.6908
426,Republican,"To all of those who served, thank you. #VeteransDay https://t.co/KkcQafQ5It",Senate of Republican,10,0.0,0.783,0.217,0.3612
427,Republican,"“Consumer sentiment tops expectations in November, stays on pace for best year since 2000”
 
Read more below as a strong economy puts consumer sentiment on pace for its strongest year in nearly two decades.⤵️
https://t.co/myGThV5z3n",Senate of Republican,35,0.0,0.682,0.318,0.9321
428,Republican,"“There are more than 7 million job openings, near a record high and way more than people unemployed”
 
Read on in @CNBC as the labor market continues to remain strong.
https://t.co/TFeeiRqeC0",Senate of Republican,31,0.0,0.895,0.105,0.5106
429,Republican,"This week, we celebrate service members, veterans, and military spouse entrepreneurs during National Veterans Small Business Week.
 
To learn more about @SBAgov's fifth annual National Veterans Small Business Week, read more below. #VetBiz
https://t.co/Gv9I8Cq4d5",Senate of Republican,34,0.0,0.899,0.101,0.5719
430,Republican,"As we prepare to celebrate Veterans Day, we also applaud veteran entrepreneurs during @SBAgov's National Veterans Small Business Week.
 
To find National Veterans Small Business Week events near you, take a look below.👇 #VetBiz
https://t.co/fluWJoj9Mw",Senate of Republican,35,0.0,0.827,0.173,0.7717
431,Republican,"“It is indeed a good morning for Senate Republicans.” 
– @SenateMajLdr
 
Congratulations to the newest Senators-elect. We look forward to working with you during the upcoming Congress.",Senate of Republican,27,0.0,0.772,0.228,0.7783
432,Republican,"“October service sector growth strong as economy remains hot”
 
The U.S. services sector continues to exceed expectations for growth, reflecting our strong economy. Read more in @CNBC.👇
https://t.co/O7dxrIQyTy",Senate of Republican,28,0.0,0.67,0.33,0.8957
433,Republican,"Thanks to a thriving economy, the unemployment rate for Hispanics has reached the lowest level since 1973. https://t.co/tzOhevDwXC",Senate of Republican,18,0.241,0.57,0.189,-0.296
434,Republican,"“Wages Rise at Fastest Rate in Nearly a Decade as Hiring Jumps”
 
The latest jobs report shows great news for hardworking Americans as wages increased 3.1 percent. Read more below.
https://t.co/1PyfrHu4Bb",Senate of Republican,31,0.0,0.819,0.181,0.7351
435,Republican,"Thanks to Republicans’ pro-growth, pro-jobs agenda, Americans are getting back to work.🙌 https://t.co/S3oiukqeJY",Senate of Republican,13,0.0,0.805,0.195,0.4404
436,Republican,"“The U.S. economy added 250,000 jobs in October, unemployment stays at 3.7 percent” Read more in the @washingtonpost as job growth continues and the unemployment rate holds at a 49-year low.⤵️
https://t.co/m1EkPDLnph",Senate of Republican,32,0.159,0.769,0.071,-0.4939
437,Republican,"Hardworking Americans are seeing the benefits from Republicans’ pro-growth, pro-jobs policies. https://t.co/vxeQ52njlN",Senate of Republican,12,0.0,0.809,0.191,0.3818
438,Republican,"“Jobs blowout with 250,000 added in October, soaring past expectations” Hardworking Americans have a lot to be happy about with:
 
➡️ Strong job growth
➡️ Unemployment at a 49-year low
➡️ Rising wages
 
More below in @FoxBusiness.
https://t.co/1lhyIes1av",Senate of Republican,38,0.11,0.68,0.211,0.6808
439,Republican,"“Wages rise at fastest pace in nine years as U.S. adds 250,000 jobs in October”
 
Thanks to a strong job market, more positive economic news continues to pour in for hardworking Americans. ⤵️
https://t.co/5RJrLZnQOk",Senate of Republican,34,0.0,0.748,0.252,0.8777
440,Republican,"“U.S. Payrolls Rise More Than Forecast as Wage Gains Hit 3.1%” More below as the economy continues its growth streak.  
https://t.co/Wte9TeFa5J",Senate of Republican,21,0.0,0.792,0.208,0.6124
441,Republican,"This October, hardworking Americans saw:
✔️Strong job growth
✔️Unemployment at a 49-year low
✔️The largest year-over-year wage increase since 2009 https://t.co/sNDAIASwIk",Senate of Republican,21,0.088,0.708,0.204,0.4215
