,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
809,Republican,"“What matters is not a judge’s political views, but whether they can set aside those views to do what the law &amp; the… https://t.co/jNkyn9r1Im",Senate GOP,24,0.0,0.954,0.046,0.0129
810,Republican,Day one. #SCOTUS #KavanaughSCOTUS https://t.co/7MncFih8GF,Senate GOP,5,0.0,1.0,0.0,0.0
811,Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/OGEsVMQOEL,Senate GOP,14,0.0,1.0,0.0,0.0
812,Republican,History in the making last night as @POTUS nominated Judge Brett Kavanaugh to the Supreme Court of the United State… https://t.co/uMl3mxNS6k,Senate GOP,21,0.0,0.748,0.252,0.7506
813,Republican,“Judge Kavanaugh’s judicial career has demonstrated his commitment to impartiality and faithful application of the… https://t.co/16WlEKoD05,Senate GOP,16,0.0,0.718,0.282,0.6705
814,Republican,Breaking → @POTUS has nominated Brett Kavanaugh to the Supreme Court of the United States. #SCOTUS https://t.co/mml0K4yTeC,Senate GOP,17,0.0,0.686,0.314,0.7506
815,Republican,#SCOTUS https://t.co/rswQc6O5cU,Senate GOP,2,0.0,1.0,0.0,0.0
816,Republican,"“Opportunity Zones bring promise, incentives to local communities” Read more about the benefits #OpportunityZones,… https://t.co/zePhkEfceA",Senate GOP,15,0.0,0.617,0.383,0.7553
817,Republican,"This is good news ↓

✅ 601,000 Americans joined the labor force last month.

✅ 36,000 new manufacturing jobs were c… https://t.co/ATzKEcuFHR",Senate GOP,22,0.0,0.861,0.139,0.4404
818,Republican,“There are basically more jobs available than people trying to get them. It’s really a great situation here.” https://t.co/Jb5phgAtjR,Senate GOP,19,0.0,0.795,0.205,0.659
819,Republican,Happy birthday to President George W. Bush! https://t.co/tbzVqVCPKA,Senate GOP,8,0.0,0.637,0.363,0.6114
820,Republican,"Let’s talk accomplishments. 
▶︎ #TaxReform
▶︎ Judicial nominees
▶︎ #VAMISSIONAct
▶︎ Dodd-Frank rollback
▶︎… https://t.co/QwNeTkRmE5",Senate GOP,15,0.0,1.0,0.0,0.0
821,Republican,Jobs! Jobs! More jobs! 🇺🇸 https://t.co/KcPHgVlFPw,Senate GOP,6,0.0,1.0,0.0,0.0
822,Republican,Pennsylvania Gov. Tom Wolf talks #OpportunityZones: “We are hopeful this new incentive will bring much-needed inves… https://t.co/iL4tSWEDuf,Senate GOP,17,0.0,0.721,0.279,0.7003
823,Republican,"As we celebrate liberty this Fourth of July, we’re grateful for all the constituents who exercise one of our most i… https://t.co/iraw1o7exO",Senate GOP,22,0.0,0.653,0.347,0.8779
824,Republican,"Happy birthday, America! #4thofJuly2018 https://t.co/W0s4UPLkF5",Senate GOP,5,0.0,0.501,0.499,0.6114
825,Republican,"This Fourth of July, we want to thank our constituents who faithfully exercise one of our great freedoms: to petiti… https://t.co/I6mJGBWi3R",Senate GOP,21,0.0,0.554,0.446,0.8979
826,Republican,"Since the passage of #TaxReform, we’ve seen:
→ Job creation
→ Unemployment at an 18-year low
→ Lower utility rates… https://t.co/Xjc0AgQIna",Senate GOP,21,0.309,0.601,0.09,-0.6249
827,Republican,"Thanks to a provision in the #TaxCutsandJobsAct, #OpportunityZones have been designated to spur development and job… https://t.co/VYW8u9tpEY",Senate GOP,17,0.0,0.838,0.162,0.4404
828,Republican,"In the six months since #TaxReform was passed, we’ve seen:
✔️ More jobs
✔️ Bigger paychecks
✔️ Employee bonuses… https://t.co/vU2bFOEtO3",Senate GOP,20,0.0,1.0,0.0,0.0
829,Republican,"Black Hills Energy customers to see reduction in their bills thanks to savings from the #TaxCutsandJobsAct.
Read mo… https://t.co/cm6An7wFS2",Senate GOP,19,0.0,0.773,0.227,0.6124
830,Republican,Which of the following has happened since the passage of #TaxReform?,Senate GOP,11,0.0,1.0,0.0,0.0
831,Republican,It’s time to support rural America→ Net farm income is approximately half of what it was just five years ago. The… https://t.co/DQKjcWqHQF,Senate GOP,22,0.0,0.886,0.114,0.4019
832,Republican,"The Senate is working hard to deliver a #FarmBill18 that will:
▶︎ Encourage economic growth in rural communities
▶︎… https://t.co/VQuw10uqTj",Senate GOP,20,0.06,0.687,0.253,0.6705
833,Republican,“Justice Kennedy’s dedication to the law led him to a career of distinguished service to this country. … This is an… https://t.co/AlAE8CzhDW,Senate GOP,22,0.0,1.0,0.0,0.0
834,Republican,#SCOTUS https://t.co/Snsr1zU5iA,Senate GOP,2,0.0,1.0,0.0,0.0
835,Republican,”The Republican-led effort to reform and strengthen our nation’s tax code … was a commitment to the American people… https://t.co/Rb0SsiFHFu,Senate GOP,20,0.0,0.766,0.234,0.5994
836,Republican,"From tax reform to caring for veterans to fighting sex trafficking, Senate Republicans are getting things done. Tak… https://t.co/Q3tVGB8VsS",Senate GOP,19,0.11,0.749,0.141,0.1779
837,Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/LNuOAKQROe,Senate GOP,14,0.0,1.0,0.0,0.0
838,Republican,"🚨Breaking🚨 The Senate just passed a funding bill that will help:
▶︎ Address our nation’s energy and water developme… https://t.co/GhLLMmfu8x",Senate GOP,20,0.0,0.78,0.22,0.5859
839,Republican,"“6 months into the Trump tax law, manufacturing confidence is through the roof” Read more results from a recent sur… https://t.co/wN8rq3JGr8",Senate GOP,21,0.0,0.852,0.148,0.5106
840,Republican,"More great news for Americans → “Idaho utility rates drop due to tax cuts” Read more from @IBRnews #taxreform 
https://t.co/8Ur9Zi6R5x",Senate GOP,20,0.089,0.724,0.187,0.5095
841,Republican,"While @SenateDems
➡️ Distract
➡️ Deny
➡️ Distort
Republicans are getting things done. https://t.co/UyTJCZXOpg",Senate GOP,14,0.385,0.615,0.0,-0.7096
842,Republican,“Economic Confidence Rises Among Lower-Income Americans” Read more below about the positive impact #TaxReform is ha… https://t.co/zdeypRUEJz,Senate GOP,17,0.0,0.685,0.315,0.7845
843,Republican,Tax reform has helped to drive small business optimism to a near-record high. https://t.co/h6gfD1bvkF,Senate GOP,14,0.0,0.774,0.226,0.5423
844,Republican,“Baltimore manufacturer: ‘I have never felt as optimistic as I have over the last year’” Read more about the positi… https://t.co/r0tZhx6WPS,Senate GOP,21,0.094,0.906,0.0,-0.2411
845,Republican,"When tax reform was passed, there were estimates that it would create 1 million jobs. Just six months after… https://t.co/HfpluAxuBJ",Senate GOP,20,0.0,0.896,0.104,0.2732
846,Republican,New #OpportunityZones designated across America thanks to #TaxReform https://t.co/dn1umnVMDR,Senate GOP,9,0.0,0.734,0.266,0.4404
847,Republican,"It’s only been six months since #TaxReform was signed into law, but life is already getting better for American fam… https://t.co/4xG3LBRF1r",Senate GOP,21,0.0,0.839,0.161,0.5927
848,Republican,"Six months after #taxreform:
 
More jobs. Bigger paychecks. Not “crumbs.”
 
cc: @NancyPelosi https://t.co/CDWKiMTxDM",Senate GOP,13,0.0,1.0,0.0,0.0
849,Republican,"Let’s talk results. It’s been six months since tax reform was signed into law, and the unemployment rate is current… https://t.co/1tmBGEu9kc",Senate GOP,21,0.127,0.873,0.0,-0.4404
850,Republican,"#TaxReform was signed into law six months ago. Here’s what you need to know:
▶︎ 1 million new jobs have been create… https://t.co/L6gSSSaa64",Senate GOP,23,0.0,1.0,0.0,0.0
851,Republican,“Tax reform leads to lower electricity rates” Pennsylvanians will see their electric bills drop thanks to the… https://t.co/TaW4oQtQDp,Senate GOP,18,0.194,0.676,0.131,-0.1027
852,Republican,"“One bill after another, one confirmation after another, the Senate continues to produce major accomplishments that… https://t.co/Ay48lTT3TT",Senate GOP,17,0.0,1.0,0.0,0.0
853,Republican,"“The U.S. economy is likely growing faster than expected, according to an economic model from Goldman Sachs.” Read… https://t.co/KxjG5xyKVt",Senate GOP,19,0.0,0.914,0.086,0.1779
854,Republican,We’re working to ensure our veterans have a better quality of life. The appropriations bill we’re considering will… https://t.co/mmpmMMT2QD,Senate GOP,19,0.0,0.744,0.256,0.6705
855,Republican,“Tax-reform legislation proving its worth” Read more below from @ChuckGrassley on the benefits the… https://t.co/eNyesyQF5m,Senate GOP,15,0.0,0.843,0.157,0.3818
856,Republican,"This week, the Senate will take up a funding bill to help:
▶︎ Address our nation’s energy and water development nee… https://t.co/tF3lGUTL2U",Senate GOP,22,0.0,0.798,0.202,0.5859
857,Republican,Watch live as members of the @SenateGOP speak about the six-month anniversary of the passage of #TaxReform. [Please… https://t.co/yPNXhdVSiR,Senate GOP,19,0.0,1.0,0.0,0.0
858,Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/JMTK80SIpG,Senate GOP,14,0.0,1.0,0.0,0.0
859,Republican,“Satisfaction With U.S. Direction Reaches 12-Year High” Read more about the rise in the U.S. satisfaction rate from… https://t.co/XspGScmcxj,Senate GOP,19,0.0,0.806,0.194,0.4767
860,Republican,"Congratulations to @SenTedCruz on your big win, raising close to $85,000 for Texas-based charities @generation1TX a… https://t.co/inCdMSp7uH",Senate GOP,17,0.0,0.562,0.438,0.8979
861,Republican,"Today, the Senate passed the National Defense Authorization Act. #NDAA 
“It’s Congress’ responsibility to make sure… https://t.co/N4sy6NengS",Senate GOP,17,0.0,0.914,0.086,0.128
862,Republican,"“As Americans, we are proud that our fighting force is the best in the world, but we must not take our military str… https://t.co/BswYaN8MG2",Senate GOP,24,0.064,0.766,0.17,0.4404
863,Republican,🚨Great news🚨 The Senate just passed the National Defense Authorization Act (#NDAA) to provide our men and women in… https://t.co/J1Nqi5i4bq,Senate GOP,20,0.0,0.927,0.073,0.128
864,Republican,Senate Republicans are getting things done for the American people. https://t.co/EMcFQ9zi8R,Senate GOP,11,0.0,1.0,0.0,0.0
865,Republican,"Great news about small businesses → “Small business optimism soars, resulting in increased hiring and wages” Read m… https://t.co/CXqBSvp2zQ",Senate GOP,19,0.0,0.607,0.393,0.8658
866,Republican,Happy Father’s Day! This #FathersDay members of the @SenateGOP reflect on the valuable advice their fathers gave th… https://t.co/VxlzVLTUSH,Senate GOP,19,0.0,0.706,0.294,0.7959
867,Republican,"Happy #FathersDay! Take a look below as @SenJohnThune reflects on the lessons he’s learned from his father, and how… https://t.co/hbQLJWbH57",Senate GOP,20,0.0,0.818,0.182,0.6114
868,Republican,🔥“Economic growth for second quarter is on track to double 2017’s full-year pace”🔥 Read more about the strength of… https://t.co/Emf6UIJIoy,Senate GOP,20,0.0,0.748,0.252,0.7239
869,Republican,"“U.S. Second-Quarter Growth Forecasts Surge on Trade, Inventories” More from @business below on projected GDP growt… https://t.co/kSq7MVEm5m",Senate GOP,17,0.0,0.86,0.14,0.3818
870,Republican,The National Defense Authorization Act allows for investments in emerging technologies to ensure our troops have th… https://t.co/wHPH7stGO9,Senate GOP,18,0.0,0.796,0.204,0.4767
871,Republican,“Trump’s forecast of 4% GDP growth close to coming true as Americans spend tax-bill proceeds” Read more below on GD… https://t.co/9VOjLrbyK8,Senate GOP,21,0.0,0.779,0.221,0.6597
872,Republican,“Opportunity Zones will help more Americans achieve their dreams” Read more from @SenatorTimScott about… https://t.co/qVfZkIKigY,Senate GOP,15,0.0,0.838,0.162,0.4019
873,Republican,The #CongressionalBaseballGame is an annual bipartisan event dating back to 1909. This year’s game will raise funds… https://t.co/kGOZTwBtqB,Senate GOP,18,0.0,1.0,0.0,0.0
874,Republican,Courage. Sacrifice. Determination. Unity. These are the things that endure one year later. Let’s play ball.… https://t.co/C1vEtYhmM3,Senate GOP,17,0.0,0.628,0.372,0.8074
875,Republican,"We support our troops → As our men and women in uniform make tremendous sacrifices for our nation, we must ensure t… https://t.co/VRJJFAD1zZ",Senate GOP,23,0.0,0.791,0.209,0.6486
876,Republican,Happy #FlagDay. Did you know → The red in the American flag signifies hardiness and valour. White indicates purity… https://t.co/ULVzYSJ8XM,Senate GOP,20,0.0,0.829,0.171,0.5719
877,Republican,More good news → “U.S. retail sales rose in May … exceeding forecasts and bolstering expectations for an accelerati… https://t.co/FeqVtbUo7d,Senate GOP,20,0.0,0.842,0.158,0.4927
878,Republican,"Happy birthday, @POTUS! https://t.co/0IPwjnFcVE",Senate GOP,4,0.0,0.429,0.571,0.6114
879,Republican,"Weekly jobless claims fall to a 44-1/2-year low. Read more below from @Reuters ⬇️
https://t.co/bEjHyUcEqO",Senate GOP,15,0.139,0.861,0.0,-0.2732
880,Republican,"“The @NFIB small business optimism index rose 3 points to 107.8 in May, the second highest level in the index’s 45-… https://t.co/PtYwmKBloN",Senate GOP,22,0.0,0.851,0.149,0.5423
881,Republican,Great news for our troops → The National Defense Authorization Act (#NDAA) provides the largest pay raise for our s… https://t.co/NomKeAK9jv,Senate GOP,21,0.058,0.708,0.233,0.6369
882,Republican,Watch live as members of the @SenateGOP speak about the National Defense Authorization Act. #NDAA [Please note that… https://t.co/tCclyi8l2C,Senate GOP,19,0.0,0.923,0.077,0.128
883,Republican,The National Defense Authorization Act will help rebuild our nation’s fighting force after years of underfunding.… https://t.co/M69ZpFBoxO,Senate GOP,17,0.121,0.676,0.203,0.1779
884,Republican,Great news for the American workforce → “Job openings hit a record high 6.7 million” Read more about the soaring ec… https://t.co/9I0CQSO1wW,Senate GOP,22,0.0,0.823,0.177,0.6249
885,Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/lvYIauYnP8,Senate GOP,14,0.0,1.0,0.0,0.0
886,Republican,"Congratulations to @SenateMajLdr on his record as the longest-serving GOP leader in history, surpassing former lead… https://t.co/IP81VVfbkN",Senate GOP,17,0.0,0.804,0.196,0.5994
887,Republican,"We support our troops. These men and women make tremendous sacrifices for our nation, and the National Defense Auth… https://t.co/mrv8iufCOC",Senate GOP,20,0.0,0.811,0.189,0.4939
888,Republican,Wishing a very happy 94th birthday to former President @GeorgeHWBush pictured here skydiving on his 85th birthday a… https://t.co/qQrB9RkBOq,Senate GOP,19,0.0,0.731,0.269,0.7089
889,Republican,"“Optimism About Availability of Good Jobs Hits New Heights” Read more from @GallupNews below 👇

https://t.co/Nk2TA9UUpL",Senate GOP,16,0.0,0.828,0.172,0.4404
890,Republican,Great news for our troops → The National Defense Authorization Act (#NDAA) gives our men and women in uniform the l… https://t.co/ChR1Pa5Idp,Senate GOP,22,0.0,0.772,0.228,0.6808
891,Republican,Great news → “American Job Openings Now Outnumber the Jobless” Read more about the continued strength of the job ma… https://t.co/zgmZVh4ppE,Senate GOP,21,0.0,0.711,0.289,0.8074
892,Republican,The National Defense Authorization Act (#NDAA) invests $716 billion in our nation’s defense and provides the flexib… https://t.co/Sd5fi8SzS0,Senate GOP,18,0.0,0.842,0.158,0.25
893,Republican,"“Manufacturing in America is now rising to new heights, thanks to #taxreform.” Read more about the results of the r… https://t.co/a5Bp5E3oxK",Senate GOP,21,0.0,0.873,0.127,0.4404
894,Republican,"“The U.S. economy is on a roll” Read more about the strength of our economy, including the lowest unemployment rate… https://t.co/TpmJqh8WNM",Senate GOP,21,0.212,0.655,0.133,-0.2585
895,Republican,"The Republican-led Congress has been busy. Take a look at some of what has been achieved 👇

https://t.co/n2SBiNAgpZ",Senate GOP,18,0.0,1.0,0.0,0.0
896,Republican,"We believe in supporting our military. The National Defense Authorization Act (#NDAA) does just that, by providing… https://t.co/MX0Xwrhsk5",Senate GOP,18,0.0,0.784,0.216,0.5267
897,Republican,The Senate has accomplished a lot this Congress. Let's take a look back 👀 at some of the work Senate Republicans ha… https://t.co/LgoBuErOFz,Senate GOP,23,0.0,0.868,0.132,0.4404
898,Republican,"The 115th Congress has been busy! Take a look at just some of what we’ve accomplished in the last 17 months 👇

✅ Gr… https://t.co/38LxD0CaAk",Senate GOP,25,0.0,0.868,0.132,0.4926
899,Republican,"“One bill after another, one confirmation after another, the Senate continues to produce major accomplishments that… https://t.co/p0awFVeh8g",Senate GOP,17,0.0,1.0,0.0,0.0
900,Republican,"“$3 billion payoff: 101 utilities cut rates, credit GOP tax cuts” More great news for consumers thanks to… https://t.co/eqyRkrozMS",Senate GOP,19,0.078,0.556,0.367,0.8313
901,Republican,"Happy birthday to the president of the Senate, @VP Mike Pence! https://t.co/TW9QHMRYma",Senate GOP,12,0.0,0.734,0.266,0.6114
902,Republican,It's been a productive 17 months for @SenateGOP. Take a look back at just some of what we've done to improve the li… https://t.co/i99I2Azp1T,Senate GOP,24,0.0,0.879,0.121,0.4404
903,Republican,"It's been a very productive 17 months for Senate Republicans. Take a look at some of what we've accomplished 👇

✅ E… https://t.co/TM0il2inQF",Senate GOP,23,0.0,0.861,0.139,0.4404
904,Republican,Watch live as @SenJohnBarrasso speaks about Republican accomplishments. https://t.co/C9kIaM0zKS,Senate GOP,9,0.0,1.0,0.0,0.0
905,Republican,Watch live as @RoyBlunt speaks about Republican accomplishments. https://t.co/EEjYEmn3tC,Senate GOP,9,0.0,1.0,0.0,0.0
906,Republican,It’s official ‼️ @POTUS has just signed the #VAMISSIONAct into law. Lead sponsor of the VA Mission Act… https://t.co/zKZEtQ2AJC,Senate GOP,19,0.0,1.0,0.0,0.0
907,Republican,Former Republican Leader Bob Dole was critically wounded while assisting a comrade in Northern Italy in 1945 and sp… https://t.co/25GHQZCpBL,Senate GOP,20,0.0,1.0,0.0,0.0
908,Republican,"We remember those who served in World War II, including 113 senators. We are thankful for their bravery and sacrifice. #DDay",Senate GOP,21,0.135,0.625,0.24,0.4588
909,Republican,"Today, remember those who bravely fought and sacrificed their lives on the shores of Normandy. #DDay",Senate GOP,16,0.117,0.714,0.168,0.25
910,Republican,"“Almighty God: Our sons, pride of our Nation, this day have set upon a mighty endeavor, a struggle to preserve our… https://t.co/EUXXBVkG2c",Senate GOP,22,0.097,0.714,0.189,0.296
911,Republican,Do you remember when @NancyPelosi compared #taxreform to “crumbs” and “Armageddon”? The recent jobs report showed t… https://t.co/vD2LlJs0Fj,Senate GOP,18,0.0,1.0,0.0,0.0
912,Republican,Did you know? The 115th Congress is getting the job done. Take a look at some of what has been achieved in the last… https://t.co/LjLPVnHLNZ,Senate GOP,25,0.0,1.0,0.0,0.0
913,Republican,"🚨 BREAKING 🚨 “For the first time on record, the number of American job openings exceeds the number of job seekers…… https://t.co/UQlU2APkiX",Senate GOP,22,0.0,0.874,0.126,0.1531
914,Republican,"“Due to the historic obstruction by the @SenateDems of the president’s nominees, and the goal of passing appropriat… https://t.co/ElHHFdqtEA",Senate GOP,19,0.0,1.0,0.0,0.0
915,Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/qtAi4zi17l,Senate GOP,14,0.0,1.0,0.0,0.0
916,Republican,“U.S. Sens. John Thune and Bill Nelson… pressed Facebook CEO Mark Zuckerberg today for answers following a report i… https://t.co/aFW1IsIvyx,Senate GOP,20,0.0,1.0,0.0,0.0
917,Republican,".@SenJohnThune demands answers from Facebook amid new reports of privacy concerns. Read more below from @nytimes 👇
https://t.co/Mx3RU3R4q7",Senate GOP,18,0.0,1.0,0.0,0.0
918,Republican,"“Unemployment Rate Matches Lowest Point in Half a Century” Read more about the latest #JobsReport from @CNNMoney 
 https://t.co/6B5Nr2KdM3",Senate GOP,18,0.14,0.86,0.0,-0.3818
919,Republican,"When the Republican-led Senate passed #taxreform, there were estimates that this historic legislation would create… https://t.co/26lgrhysj7",Senate GOP,16,0.0,1.0,0.0,0.0
920,Republican,"“We Ran Out of Words to Describe How Good the Jobs Numbers Are” Read more about the #JobsReport from the @nytimes ⬇️
https://t.co/5zx5HrNPF0",Senate GOP,23,0.0,0.884,0.116,0.4404
921,Republican,Great news for American workers→ Wages are growing at the fastest rate since 2009. #JobsReport https://t.co/e2GY8cJBwz,Senate GOP,16,0.0,0.707,0.293,0.7003
922,Republican,"“Unemployment Rate Falls to 18-Year Low; Solid Hiring in May” Read more about the latest #JobsReport from @WSJ 👇
https://t.co/C65CpJjBez",Senate GOP,20,0.101,0.821,0.077,-0.128
923,Republican,"This week's #JobsReport shows more signs that our economy continues to grow. The economy added 223,000 jobs in Apri… https://t.co/cXogGNHZDD",Senate GOP,20,0.0,1.0,0.0,0.0
924,Republican,Great News 🙌 Today’s #jobsreport shows the strength of the economy as unemployment is at an 18-year low. https://t.co/lqfKoWzKpv,Senate GOP,19,0.19,0.532,0.278,0.5106
925,Republican,"“Today’s jobs report is more evidence of an economy that is growing again, which is good news for hardworking Ameri… https://t.co/3aJ1IIGMTP",Senate GOP,21,0.0,0.805,0.195,0.5574
926,Republican,"“Leaders See Wheeling Opportunity Zone as ‘Good Tool’” Read more about the benefits of #opportunityzones, a provisi… https://t.co/VNEJkLrfv8",Senate GOP,18,0.0,0.726,0.274,0.6872
927,Republican,“Opportunity Zones bring tax incentives to boost Southwest Virginia economy” Read more about the benefits… https://t.co/qqA5sqqSN0,Senate GOP,16,0.0,0.737,0.263,0.6124
928,Republican,"“Trump sees Congress buck tradition of legislative loafing, make significant progress on agenda” Read more about th… https://t.co/wdlYoTDeF9",Senate GOP,18,0.0,0.777,0.223,0.5574
929,Republican,“Tax credits create opportunity zones” Read more about the benefits to low-income communities from provisions in th… https://t.co/gEufl3b6G2,Senate GOP,18,0.0,0.577,0.423,0.8505
930,Republican,#RightToTry is now officially law. Watch the journey @SenRonJohnson took below to make this lifesaving legislation… https://t.co/qnK6teTw12,Senate GOP,17,0.0,1.0,0.0,0.0
931,Republican,@SenRonJohnson This is good news for patients and their families. Thank you for getting #RightToTry across the finish line. 🙌,Senate GOP,20,0.0,0.759,0.241,0.6597
932,Republican,Good News! @POTUS has just signed #RightToTry into law. This legislation will ensure that terminally ill patients &amp;… https://t.co/wWK5LXAHmS,Senate GOP,19,0.114,0.651,0.236,0.4574
933,Republican,A recent survey by @NFIB showed that small business owners are feeling positive about #taxreform's impact on the ec… https://t.co/IcBM13eEaj,Senate GOP,20,0.0,0.769,0.231,0.6249
934,Republican,"“Connecticut Scores Big on Opportunity Zones” Read more about #opportunityzones, a provision of the Tax Cuts and Jo… https://t.co/eRBqFgH1Ka",Senate GOP,19,0.105,0.762,0.133,0.1531
935,Republican,A recent survey by @NFIB showed that small business owners are planning to use savings from the #TaxCutsandJobsAct… https://t.co/Dzyk4bCyB4,Senate GOP,19,0.0,1.0,0.0,0.0
936,Republican,"Today, we honor the fallen. Senate Republicans share why #MemorialDay is an important day for our country and for t… https://t.co/SMUI1J772x",Senate GOP,21,0.094,0.637,0.27,0.5719
937,Republican,"“I was only about 10 years old when my brother died in WWII.” - @SenOrrinHatch
This #MemorialDay, Sen. Hatch talks… https://t.co/nNuCz0KRkJ",Senate GOP,21,0.159,0.841,0.0,-0.5574
938,Republican,“62 Iowa Communities Qualify for Targeted Investments As ‘Opportunity Zones’” Read more about #OpportunityZones and… https://t.co/9VMjdJemoP,Senate GOP,16,0.0,1.0,0.0,0.0
939,Republican,"Tomorrow is #MemorialDay. As the daughter of a WWII veteran, @SenCapito reflects on appreciation for those who have… https://t.co/FaDjUKxHZl",Senate GOP,19,0.0,0.837,0.163,0.5106
940,Republican,A recent survey by @NFIB showed that small business owners are feeling positive about the tax law’s impact on their… https://t.co/lHVrcBs8i3,Senate GOP,21,0.0,0.779,0.221,0.6249
941,Republican,"Leading into Memorial Day, @SenJohnThune talks about what #MemorialDay means to him. Listen to what he had to say. https://t.co/BalRwr5FMN",Senate GOP,20,0.0,1.0,0.0,0.0
942,Republican,Small business owners are feeling extremely positive about business thanks to #taxreform. Based on a recent survey… https://t.co/RQIl1J3IV2,Senate GOP,18,0.0,0.628,0.372,0.807
943,Republican,It's been a productive week here in the Republican-led congress with the passage of three major pieces of legislati… https://t.co/fw95XCSdOb,Senate GOP,20,0.0,1.0,0.0,0.0
944,Republican,"“Tax Cuts Pump Up Small-Business Optimism” Read more on the positive momentum from #TaxReform  ⬇️
https://t.co/rrBrzNsTOe",Senate GOP,16,0.11,0.698,0.193,0.3947
945,Republican,Did you know? → One in every eight circuit court judges is a Trump nominee confirmed by Senate Republicans. Read mo… https://t.co/PYd2Au3Ril,Senate GOP,22,0.0,1.0,0.0,0.0
946,Republican,Read about “The promise of opportunity zones” and more details on the benefits that these new private investments c… https://t.co/D9UOlXxoBL,Senate GOP,20,0.0,0.688,0.312,0.7717
947,Republican,“The VA health care system needs to be set up in such a way that it is able to actually deliver on the promises mad… https://t.co/z7QTTHHTw3,Senate GOP,26,0.0,0.799,0.201,0.7003
948,Republican,"Great news! The #VAMISSIONAct was just passed by the Senate. The VA Mission Act, championed by @SenatorIsakson, wil… https://t.co/IF3DFeOfuC",Senate GOP,19,0.0,0.721,0.279,0.7644
949,Republican,Watch live as members of the @SenateGOP discuss how the #VAMISSIONAct helps our nation's veterans. [Please note tha… https://t.co/asIoj9ocSg,Senate GOP,19,0.0,0.874,0.126,0.3818
950,Republican,Watch live as members of the @SenateGOP discuss how the #VAMISSIONAct helps our nation's veterans. [Please note tha… https://t.co/asIoj9ocSg,Senate GOP,19,0.0,0.874,0.126,0.3818
951,Republican,“What it’s trying to do is very simple. It’s trying to restore freedom. It’s trying to give patients and their fami… https://t.co/nTNfEYKYST,Senate GOP,22,0.0,0.758,0.242,0.7506
952,Republican,We are working to pass the #VAMissionAct and ensure that we take care of the brave men and women who dedicated thei… https://t.co/HpG17DTlQ4,Senate GOP,23,0.0,0.609,0.391,0.9042
953,Republican,@DAVHQ @SenateDems @POTUS We look forward to completing this mission! #CompleteTheMISSION #VAMISSIONAct,Senate GOP,12,0.0,1.0,0.0,0.0
954,Republican,We are working hard to pass some of the most significant reforms proposed to date to dramatically improve the VA’s… https://t.co/v6Rb34IzEC,Senate GOP,21,0.057,0.738,0.205,0.5563
955,Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/dbcb1e3Vpg,Senate GOP,14,0.0,1.0,0.0,0.0
956,Republican,"The bill expands the VA Caregiver Support program, supporting veterans of all eras.",Senate GOP,13,0.0,0.588,0.412,0.7184
957,Republican,"By consolidating the VA's seven community care programs into one, the bill will provide veterans with access to eff… https://t.co/vc2CvWGClL",Senate GOP,20,0.0,0.856,0.144,0.4939
958,Republican,"Thanks to the new Veterans Community Care Program, the bill will ensure all veterans will have the option of seekin… https://t.co/QFajGQ0lNZ",Senate GOP,21,0.0,0.674,0.326,0.8271
959,Republican,A new Veterans Community Care Program will streamline the delivery of health care to veterans and replace the Veterans Choice Program.,Senate GOP,21,0.0,0.738,0.262,0.7506
960,Republican,"The #VAMissionAct is a bicameral, bipartisan bill that will improve health care for our veterans.",Senate GOP,15,0.0,0.663,0.337,0.7269
961,Republican,"Seize the opportunity, Sacramento. Read more about how the Tax Cuts and Jobs Act is encouraging investment in Ameri… https://t.co/F1G4soSAML",Senate GOP,20,0.087,0.669,0.244,0.6124
962,Republican,“Strength: Opportunity zones should spur new growth” Read more about how the Tax Cuts and Jobs Act is encouraging i… https://t.co/OopaOjztZK,Senate GOP,21,0.083,0.682,0.235,0.6124
963,Republican,"“Optimism About Availability of Good Jobs Hits New Heights” More from @GallupNews below ⬇️
https://t.co/Nk2TA9Djyd",Senate GOP,15,0.0,0.828,0.172,0.4404
964,Republican,“Poll: Two-thirds of Americans give Trump credit for economy” Read more below from @thehill regarding @POTUS and th… https://t.co/GAnDV4rmun,Senate GOP,19,0.0,0.874,0.126,0.3818
965,Republican,Great news from @ShopFloorNAM. Manufacturers plan to create jobs as a result of #TaxReform. https://t.co/LWdV7RrTAf,Senate GOP,15,0.0,0.659,0.341,0.7351
966,Republican,The Republican-led Senate is making history 👇 https://t.co/4rjX0wA4K5,Senate GOP,8,0.0,1.0,0.0,0.0
967,Republican,Great news from @ShopFloorNAM. Manufacturers have a near-record high level of optimism as a result of #TaxReform. https://t.co/2IIgScgnn8,Senate GOP,18,0.0,0.648,0.352,0.8225
968,Republican,Great news from @ShopFloorNAM. Manufacturers plan to increase investments as a result of #TaxReform. https://t.co/F4G171Mrfp,Senate GOP,15,0.0,0.652,0.348,0.7506
