Political Affiliation,tweet,Politician,Word Count,created_time
Republican,Tune in now as the newest members of the @SenateGOP leadership team brief the press. https://t.co/igXCZyEIvR,Senate of Republican,16,Nov 2018
Republican,"The Senate is working to pass the Coast Guard Authorization Act of 2018 which:
➡️Supports maritime drug &amp; border enforcement
➡️Directs a review of assets to ensure the security of the Arctic
➡️Increases safety for recreational boating
➡️Authorizes increased funding for the @USCG",Senate of Republican,43,Nov 2018
Republican,Watch as combat war veteran @SenJoniErnst goes on a ruck march to the Washington Monument with fellow veterans and staff to remember the sacrifices of those who have served. #VeteransDay https://t.co/UBI3VyxIsj,Senate of Republican,31,Nov 2018
Republican,"Today, we honor our veterans, including @SenPatRoberts who served in the Marines from 1958 to 1962. To all who served, thank you. #VeteransDay https://t.co/iIRvoVjoai",Senate of Republican,24,Nov 2018
Republican,"To all of those who served, thank you. #VeteransDay https://t.co/KkcQafQ5It",Senate of Republican,10,Nov 2018
Republican,"“Consumer sentiment tops expectations in November, stays on pace for best year since 2000”
 
Read more below as a strong economy puts consumer sentiment on pace for its strongest year in nearly two decades.⤵️
https://t.co/myGThV5z3n",Senate of Republican,35,Nov 2018
Republican,"“There are more than 7 million job openings, near a record high and way more than people unemployed”
 
Read on in @CNBC as the labor market continues to remain strong.
https://t.co/TFeeiRqeC0",Senate of Republican,31,Nov 2018
Republican,"This week, we celebrate service members, veterans, and military spouse entrepreneurs during National Veterans Small Business Week.
 
To learn more about @SBAgov's fifth annual National Veterans Small Business Week, read more below. #VetBiz
https://t.co/Gv9I8Cq4d5",Senate of Republican,34,Nov 2018
Republican,"As we prepare to celebrate Veterans Day, we also applaud veteran entrepreneurs during @SBAgov's National Veterans Small Business Week.
 
To find National Veterans Small Business Week events near you, take a look below.👇 #VetBiz
https://t.co/fluWJoj9Mw",Senate of Republican,35,Nov 2018
Republican,"“It is indeed a good morning for Senate Republicans.” 
– @SenateMajLdr
 
Congratulations to the newest Senators-elect. We look forward to working with you during the upcoming Congress.",Senate of Republican,27,Nov 2018
Republican,"“October service sector growth strong as economy remains hot”
 
The U.S. services sector continues to exceed expectations for growth, reflecting our strong economy. Read more in @CNBC.👇
https://t.co/O7dxrIQyTy",Senate of Republican,28,Nov 2018
Republican,"Thanks to a thriving economy, the unemployment rate for Hispanics has reached the lowest level since 1973. https://t.co/tzOhevDwXC",Senate of Republican,18,Nov 2018
Republican,"“Wages Rise at Fastest Rate in Nearly a Decade as Hiring Jumps”
 
The latest jobs report shows great news for hardworking Americans as wages increased 3.1 percent. Read more below.
https://t.co/1PyfrHu4Bb",Senate of Republican,31,Nov 2018
Republican,"Thanks to Republicans’ pro-growth, pro-jobs agenda, Americans are getting back to work.🙌 https://t.co/S3oiukqeJY",Senate of Republican,13,Nov 2018
Republican,"“The U.S. economy added 250,000 jobs in October, unemployment stays at 3.7 percent” Read more in the @washingtonpost as job growth continues and the unemployment rate holds at a 49-year low.⤵️
https://t.co/m1EkPDLnph",Senate of Republican,32,Nov 2018
Republican,"Hardworking Americans are seeing the benefits from Republicans’ pro-growth, pro-jobs policies. https://t.co/vxeQ52njlN",Senate of Republican,12,Nov 2018
Republican,"“Jobs blowout with 250,000 added in October, soaring past expectations” Hardworking Americans have a lot to be happy about with:
 
➡️ Strong job growth
➡️ Unemployment at a 49-year low
➡️ Rising wages
 
More below in @FoxBusiness.
https://t.co/1lhyIes1av",Senate of Republican,38,Nov 2018
Republican,"“Wages rise at fastest pace in nine years as U.S. adds 250,000 jobs in October”
 
Thanks to a strong job market, more positive economic news continues to pour in for hardworking Americans. ⤵️
https://t.co/5RJrLZnQOk",Senate of Republican,34,Nov 2018
Republican,"“U.S. Payrolls Rise More Than Forecast as Wage Gains Hit 3.1%” More below as the economy continues its growth streak.  
https://t.co/Wte9TeFa5J",Senate of Republican,21,Nov 2018
Republican,"This October, hardworking Americans saw:
✔️Strong job growth
✔️Unemployment at a 49-year low
✔️The largest year-over-year wage increase since 2009 https://t.co/sNDAIASwIk",Senate of Republican,21,Nov 2018
Republican,"“U.S. added 250,000 jobs in October, continuing economy’s growth streak”
 
The strong economic figures keep coming as Americans continue to see economic growth, a strong job market, and increasing consumer confidence. ⤵️
https://t.co/lTlosdNt6g",Senate of Republican,33,Nov 2018
Republican,The unemployment rate holds steady at the lowest rate since 1969. https://t.co/7AESDEYDPF,Senate of Republican,12,Nov 2018
Republican,"Great news for hardworking Americans → 

Average hourly private-sector wages have seen the largest year-over-year increase since 2009. https://t.co/ogZ0Hslafs",Senate of Republican,19,Nov 2018
Republican,"Thanks to the Republican pro-growth, pro-jobs agenda, the economy added 250,000 jobs in October, beating expectations. https://t.co/cy7aFBQgdC",Senate of Republican,17,Nov 2018
Republican,"""Payrolls smash estimates with gain of 250,000, wage gains pass 3% for first time since recession"" 
Read more as job growth ""blew past expectations"" and shows more positive signs of a thriving U.S. economy.
https://t.co/2GwVb8TBxY",Senate of Republican,35,Nov 2018
Republican,"With strong growth in the economy, U.S. job openings have hit a record high. https://t.co/wgFYb373WG",Senate of Republican,15,Nov 2018
Republican,"In 2018, small businesses saw record highs in:
♦️Job openings
♦️Job creation
♦️Wage increases
♦️Profit growth
♦️Inventory investment https://t.co/TBojYsS3kp",Senate of Republican,19,Nov 2018
Republican,Small business optimism continued on its longest positive trend for the 23rd month in September. https://t.co/cTeStNYUfh,Senate of Republican,16,Nov 2018
Republican,Consumer confidence for those age 55 and over hit close to an 18-year high in September. https://t.co/qC4arhHqez,Senate of Republican,17,Oct 2018
Republican,"“Small business optimism rising, more hiring planned” 

Read results from Capital One’s Small Business Growth Index as positivity among small businesses continues to rise.👇
https://t.co/NZ6Kfcsr4M",Senate of Republican,25,Oct 2018
Republican,"➡️Before the 2016 election:
The @NFIB reported that regulation was the top concern for small businesses about 45 percent of the time.
 
➡️Since the 2016 election:
Regulation has never been cited as a top concern for small businesses.",Senate of Republican,38,Oct 2018
Republican,"Hardworking Americans are seeing the benefits of a strong U.S. economy, including bigger paychecks. https://t.co/sHjUgz4uIY",Senate of Republican,15,Oct 2018
Republican,"Thanks to a strong U.S. economy, more women are entering the workforce. https://t.co/HBY1Rh5nUS",Senate of Republican,13,Oct 2018
Republican,"“U.S. Economy Grew At A 3.5 Percent Rate In 3rd Quarter” Read more in @NPR as strong economic growth “puts the economy on pace for the fastest annual growth in 13 years.”⤵️
https://t.co/fPfltfnJoz",Senate of Republican,33,Oct 2018
Republican,"The last time the unemployment rate was this low, the Boeing 747 made its debut. https://t.co/d6ey0gZuWL",Senate of Republican,16,Oct 2018
Republican,"The #TaxCutsandJobsAct reduced the federal income tax burden for tens of millions of American families. Under the new system, the standard deduction increased to $24,000 for joint filers. https://t.co/nITbdQJZba",Senate of Republican,29,Oct 2018
Republican,Women are seeing the benefits of a strong U.S. economy. https://t.co/ZmBDpXdMs4,Senate of Republican,11,Oct 2018
Republican,"The last time the unemployment rate was this low, the battery-powered smoke detector was invented. https://t.co/KY9bJUvM0S",Senate of Republican,16,Oct 2018
Republican,"Thanks to a thriving economy, the U.S. is back on top. https://t.co/ZhOLLpNXlC",Senate of Republican,12,Oct 2018
Republican,Americans are feeling positive about a thriving U.S. economy. https://t.co/TLTNzghTPD,Senate of Republican,10,Oct 2018
Republican,47 people die every day from overdoses involving prescription opioids. Protect your family and friends. Find a disposal site at https://t.co/zl0KKCfn6D #TakeBackDay https://t.co/5gA8rQ8A6e,Senate of Republican,23,Oct 2018
Republican,Today is Prescription Drug #TakeBackDay. Check your medicine cabinet for unused or expired prescription drugs and visit https://t.co/ClPftqN4LI to find a safe disposal site near you. https://t.co/M5a3s6Rv7o,Senate of Republican,27,Oct 2018
Republican,"“The U.S. economy grew at a 3.5% pace in the third quarter, faster than expected” Read more in @CNBC as strong economic growth continues to beat expectations.
https://t.co/lae0J0VPnQ",Senate of Republican,28,Oct 2018
Republican,"Thanks to Republicans’ pro-growth policies, the economy continues to thrive. https://t.co/DHCSMe6nDd",Senate of Republican,11,Oct 2018
Republican,"Thanks to Republican-led #TaxReform, Americans are able to save for their future needs. https://t.co/foqGIsESDz",Senate of Republican,14,Oct 2018
Republican,"The #TaxCutsandJobsAct included benefits that help Americans keep more of their hard-earned money. Under the new system, the standard deduction increased to $12,000 for individuals. https://t.co/nGuXBS6k6B",Senate of Republican,26,Oct 2018
Republican,Republican-led tax reform has resulted in higher wages and more jobs. https://t.co/bitxMKZbTQ,Senate of Republican,12,Oct 2018
Republican,"Today, the U.S. Senate worked with the @DEAHQ to host Federal Take Back Day – where members of the Senate community can safely and responsibly dispose of unused prescription medications. For more information about National #TakeBackDay please visit https://t.co/kpJKkU4YmV. https://t.co/sswfoL6a0j",Senate of Republican,40,Oct 2018
Republican,"The #TaxCutsandJobsAct doubled the child tax credit from $1,000 to $2,000 to allow families to better provide for their children. https://t.co/gn022usuAM",Senate of Republican,21,Oct 2018
Republican,"The #TaxCutsandJobsAct provides real benefits for American families.
 
Under the old system: 
➡️ Families struggled to make ends meet.
 
Under the new, reformed system:
➡️ A typical family of four will receive a tax cut of more than $2,000.",Senate of Republican,39,Oct 2018
Republican,"“Strong economy draws more women into the workforce”
 
A strong economy yields benefits for women as labor-force participation among 25- to 54-year-old women rises to 75 percent. 
https://t.co/tthJRktCqW",Senate of Republican,28,Oct 2018
Republican,"“US economy showing momentum as leading indicators rise for 12th straight month in September” Read more below from @CNBC as the economy continues to thrive.

https://t.co/zKbmPmi4qx",Senate of Republican,26,Oct 2018
Republican,"Women are seeing the benefits of a thriving economy.
 
“Strong Economy Draws Women into U.S. Labor Force” More below from @WSJ ⤵️
https://t.co/4x6Huj8VmQ",Senate of Republican,23,Oct 2018
Republican,"“Jobless claims drop … stick to a near 50-year low”  A strong economy continues to yield results for hardworking Americans.👇
https://t.co/5W3FB0FhWn",Senate of Republican,21,Oct 2018
Republican,"""U.S. Is World's Most Competitive Economy for First Time in a Decade"" 

Thanks to strong economic growth, the U.S. is back on top.🙌
https://t.co/tRDydoHzPT",Senate of Republican,24,Oct 2018
Republican,"“I’m proud of our vote to confirm Justice Brett Kavanaugh” Read more as @SenateMajLdr discusses Senate confirmation “of one of the most qualified Supreme Court nominees in history.”⤵️
https://t.co/WJuu3rj4xH",Senate of Republican,29,Oct 2018
Republican,"Republicans' pro-growth, pro-jobs agenda continues to produce results➡️

""U.S. named the world's most competitive economy"" Read more in @CNBC ⤵️
https://t.co/IuBkzvaTzl",Senate of Republican,21,Oct 2018
Republican,"“How the internet is now a fairer place for songwriters” Read more from @SenAlexander about the #MusicModernizationAct, one of many Senate Republican accomplishments passed this Congress.⬇️
https://t.co/n4z7Vajcju",Senate of Republican,27,Oct 2018
Republican,"“Trump Gives Farmers a Jolt of Fuel” Read more from @ChuckGrassley and @SenJoniErnst as Republicans continue to support farmers throughout rural America.
https://t.co/NYLHYSGBbx",Senate of Republican,23,Oct 2018
Republican,"Great news ➡️
 
“The U.S. Is Ranked the World’s Most Competitive Economy for First Time Since 2008” Read more in @FortuneMagazine as a strong U.S. economy continues to yield results.👇
https://t.co/fuAHGghtMo",Senate of Republican,31,Oct 2018
Republican,"The last time the unemployment rate was this low, astronauts walked on the moon. https://t.co/nIwRjjp6PS",Senate of Republican,15,Oct 2018
Republican,"“U.S. Unemployment Rate Falls to Lowest Level Since 1969” Read more in the @WSJ as jobless claims drop to the lowest level in nearly 50 years.
https://t.co/Bsjz36M9yh",Senate of Republican,27,Oct 2018
Republican,"“U.S. job openings climb to record 7.1 million – exceed number of unemployed Americans” Read more in @MarketWatch as a strong economy continues to produce record results.⤵️
https://t.co/THDmlLEZMW",Senate of Republican,28,Oct 2018
Republican,"This Congress, Senate Republicans have achieved a strong record of results to improve the lives of the American people. 
 
And we’re just getting started. https://t.co/ujXsikv08u",Senate of Republican,25,Oct 2018
Republican,Hardworking Americans continue to reap the benefits from a strong U.S. economy. https://t.co/UwQIqUGkCP,Senate of Republican,13,Oct 2018
Republican,"“U.S. employers post record number of open jobs in August” More in the @seattletimes as strong economic growth continues to drive a thriving labor market.
https://t.co/l07meBma4a",Senate of Republican,26,Oct 2018
Republican,"The U.S. economy is taking off.🚀
 
Jobless claims have reached the lowest level in nearly 50 years. https://t.co/S5THJvtZ4K",Senate of Republican,18,Oct 2018
Republican,The good news keeps coming for hardworking Americans thanks to a thriving U.S. economy. https://t.co/dJWOQtlZWj,Senate of Republican,15,Oct 2018
Republican,"“Another great sign for the economy: Job openings hit an all-time high in August” Read more as the labor market continues to break records thanks to a thriving U.S. economy.👇
https://t.co/AljFQt91mh",Senate of Republican,31,Oct 2018
Republican,"“U.S. consumer spending increased steadily in August” Read more from @CNBC as consumer spending, personal income, and wages all continue to rise thanks to a strong economy.
https://t.co/vcKHZvdmH9",Senate of Republican,28,Oct 2018
Republican,"“Senate confirms 15 more judges … “ Read more below on how Senate Republicans are shaping the courts.⤵️
https://t.co/Z7qmbagJm9",Senate of Republican,19,Oct 2018
Republican,Senate Republicans are working for America.🇺🇸 https://t.co/ELBjX3Cxql,Senate of Republican,7,Oct 2018
Republican,"“Jobless Claims in U.S. Decline to Lowest Level Since 1969” Read more below as the U.S. unemployment rate reaches the lowest level in nearly 50 years.👇
https://t.co/BnQxdAfuJA",Senate of Republican,27,Oct 2018
Republican,"Thanks to Republican-led #TaxReform, Americans are seeing real results. https://t.co/w5Wnr1PsLz",Senate of Republican,10,Oct 2018
Republican,"Senate Republicans have delivered on promises made this Congress. Learn more about a record of Senate Republican results. ⤵️ 
https://t.co/dMCftnIh5o",Senate of Republican,20,Oct 2018
Republican,Senate Republicans have confirmed a record 84 total judges this Congress. https://t.co/rSQLyxucat,Senate of Republican,12,Oct 2018
Republican,American families are seeing real savings thanks to the #TaxCutsandJobsAct. https://t.co/eZzvdrKDzj,Senate of Republican,11,Oct 2018
Republican,Republican-led #TaxReform provides benefits for children and families. https://t.co/x5vl6VjxNq,Senate of Republican,9,Oct 2018
Republican,"“15 More Judicial Confirmations, with More to Come” Read more in the @NRO as Senate Republicans continue to shape the courts.⤵️
https://t.co/oTzl2HK2RQ",Senate of Republican,22,Oct 2018
Republican,It has been a landmark year for judicial confirmations as Senate Republicans continue shaping the courts.⚖️ https://t.co/AnHf2e3Gso,Senate of Republican,17,Oct 2018
Republican,"“You cannot be civil …” – @HillaryClinton
“When they go low, we kick them.” – @EricHolder
“They’re not welcome.” – @RepMaxineWaters
They are “complicit in evil.” – @SenBooker
This is what Democrats are saying. https://t.co/yMpUC8fBmG",Senate of Republican,35,Oct 2018
Republican,"“You cannot be civil …” – @HillaryClinton
“When they go low, we kick them.” – @EricHolder
“They’re not welcome.” – @RepMaxineWaters
They are “complicit in evil.” – @SenBooker
This is what Democrats are saying. https://t.co/yMpUC8fBmG",Senate of Republican,35,Oct 2018
Republican,Senate Republicans are successfully shaping the courts. https://t.co/yyPxSod2cv,Senate of Republican,8,Oct 2018
Republican,https://t.co/hznE4iWOEB,Senate of Republican,1,Oct 2018
Republican,More than 1.8 million jobs have been created since Republican-led #TaxReform was enacted. https://t.co/mLIATo2zYJ,Senate of Republican,14,Oct 2018
Republican,Watch live as members of the @SenateGOP speak about Senate Republican accomplishments [please note that there may b… https://t.co/0ckcEtNA4n,Senate of Republican,19,Oct 2018
Republican,"➡️ 89 Days
➡️ 65 Senate Meetings
➡️ 30+ Hours of Hearings
➡️ 1 New Supreme Court Justice
Confirming #JusticeKavanaugh https://t.co/jxvBc9cnbQ",Senate of Republican,21,Oct 2018
Republican,"“Economy added 134,000 jobs in September; unemployment falls to nearly 50-year low” Read more about the September #jobsreport, where the unemployment rate fell to the lowest level since 1969.⤵️
https://t.co/aJvjAJw55S",Senate of Republican,30,Oct 2018
Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/vxuzp3HJJ1,Senate of Republican,14,Oct 2018
Republican,"“The last time the American job market was this strong, astronauts were still going to the moon.” Read more from @CNN as the unemployment rate falls to a 49-year low.👇
https://t.co/MX8lQXzWv2",Senate of Republican,31,Oct 2018
Republican,🚨 Breaking 🚨 The Senate has just passed bipartisan legislation to reform America’s water infrastructure.,Senate of Republican,15,Oct 2018
Republican,"The Senate is working to pass bipartisan legislation to reform America’s water infrastructure by:
♦️Addressing water infrastructure maintenance and drinking water needs
♦️Streamlining the process to fix water infrastructure
♦️Growing the economy through waterway projects",Senate of Republican,35,Oct 2018
Republican,"“Booming U.S. economy may be the ‘strongest since 1999’” Read more as former @FederalReserve governor discusses a thriving economy thanks to benefits from the #taxcutsandjobsact👇
https://t.co/DtesqGQxfQ",Senate of Republican,26,Oct 2018
Republican,"“The U.S. economy is set to look good ‘for quite some time’” More from the Chicago Fed president as the U.S. economy is set to remain strong⤵️
https://t.co/zwaodD6RCy",Senate of Republican,28,Oct 2018
Republican,"Judge Kavanaugh is now Justice Kavanaugh. ⚖️
 
Watch his journey as a Supreme Court nominee. #JusticeKavanaugh https://t.co/wCWv55IYlG",Senate of Republican,17,Oct 2018
Republican,"Confirmed.
 
Supreme Court Justice Brett Kavanaugh. #JusticeKavanaugh https://t.co/l6vvk6h4UE",Senate of Republican,8,Oct 2018
Republican,"From judge to justice.
 
Congratulations, Justice Kavanaugh. #JusticeKavanaugh https://t.co/cJibT0cFZx",Senate of Republican,9,Oct 2018
Republican,Watch the journey as Judge Kavanaugh becomes Justice Kavanaugh. #JusticeKavanaugh https://t.co/Q24omhsrNM,Senate of Republican,11,Oct 2018
Republican,"Thank you, @SenJudiciary Chairman @ChuckGrassley, for your work and leadership during the #SCOTUS confirmation process. #JusticeKavanaugh https://t.co/aOO9irXKd5",Senate of Republican,17,Oct 2018
Republican,"""Judge Kavanaugh will be an asset to our nation's highest court"" 
– @SenJohnThune
More of Sen. John Thune's statement on today's confirmation of Judge Brett Kavanaugh to the Supreme Court of the United States below⬇️ https://t.co/VonqzvO2Iz",Senate of Republican,36,Oct 2018
Republican,"“I am an optimist … I see the day that is coming. Not the day that has gone. I am optimistic about the future of America. I am optimistic about the future of our independent judiciary.” 
– Supreme Court Justice Brett Kavanaugh #JusticeKavanaugh https://t.co/jMp2460yub",Senate of Republican,44,Oct 2018
Republican,"Welcome to the bench, Justice Kavanaugh. #JusticeKavanaugh https://t.co/oWmY8I5MFM",Senate of Republican,8,Oct 2018
Republican,Confirmed. #JusticeKavanaugh https://t.co/CizWWpP7wN,Senate of Republican,3,Oct 2018
Republican,"The time has come. 

#ConfirmKavanaugh https://t.co/kk6qiwUsLN",Senate of Republican,6,Oct 2018
Republican,"“If confirmed to the Supreme Court, I will keep an open mind in every case. I will always strive to preserve the Constitution of the United States, and the American rule of law.” 
– SCOTUS nominee Judge Brett Kavanaugh #ConfirmKavanaugh https://t.co/NlbbIGGYJD",Senate of Republican,41,Oct 2018
Republican,"“A good judge must be an umpire. He must interpret the law, not make the law.” – SCOTUS nominee Judge Brett Kavanaugh
#ConfirmKavanaugh https://t.co/wXAFLRoNiX",Senate of Republican,24,Oct 2018
Republican,"#SCOTUS nominee Judge Kavanaugh speaks about the woman who knows him the best …
The first Judge Kavanaugh – 
His mother
#ConfirmKavanaugh https://t.co/bXYZIbnnjv",Senate of Republican,23,Oct 2018
Republican,"“I am an optimist … I see the day that is coming. Not the day that has gone. I am optimistic about the future of America. I am optimistic about the future of our independent judiciary.” 
– SCOTUS nominee Judge Brett Kavanaugh #ConfirmKavanaugh https://t.co/3tmpNPl8m6",Senate of Republican,44,Oct 2018
Republican,"He’s ready.
 
#ConfirmKavanaugh https://t.co/vHDBioGML8",Senate of Republican,4,Oct 2018
Republican,It’s time. #ConfirmKavanaugh https://t.co/TlsFnpo2ma,Senate of Republican,4,Oct 2018
Republican,🚨BREAKING🚨 Bipartisan majority in the Senate votes to move Judge Kavanaugh toward the final confirmation. #ConfirmKavanaugh,Senate of Republican,16,Oct 2018
Republican,"Thanks to Republicans’ pro-growth, pro-jobs agenda, Americans are getting back to work. 🙌
 
More than 1.8 million jobs have been created since the passage of #TaxReform.",Senate of Republican,26,Oct 2018
Republican,"Great news for hardworking Americans. 🙌
 
The Republican pro-growth, pro-jobs agenda is working as the unemployment rate drops to 3.7%. #JobsReport https://t.co/Kl0DT0d73w",Senate of Republican,22,Oct 2018
Republican,Great news → The unemployment rate has dropped to the lowest rate since 1969. #JobsReport https://t.co/h5gy5vtKUW,Senate of Republican,16,Oct 2018
Republican,Mainstream. Qualified. Ready. #ConfirmKavanaugh https://t.co/nP1RMmiGnF,Senate of Republican,5,Oct 2018
Republican,"“There go those goal posts again, moving right on down.” 
– @SenateMajLdr
 
It’s time for Democrats to stop the games. https://t.co/tjNpagyOjE",Senate of Republican,21,Oct 2018
Republican,"Judge Brett Kavanaugh:
✔️Mainstream
✔️Qualified
✔️Ready
It’s time to #ConfirmKavanaugh. https://t.co/hHgPNQd4SD",Senate of Republican,11,Oct 2018
Republican,Democrats need to stop moving the goal posts. https://t.co/VZ4wURuH1Z,Senate of Republican,9,Oct 2018
Republican,"Judge Kavanaugh:
✔️Intellect
✔️Experience
✔️Understands the role of a judge
#ConfirmKavanaugh https://t.co/OALj6Q0ix8",Senate of Republican,12,Oct 2018
Republican,"Democrats: “We need an FBI report.”
Republicans: “Fine.”
Democrats: “Not good enough.”
 
Democrats need to stop the games. https://t.co/pl9tFtaij0",Senate of Republican,19,Oct 2018
Republican,"“I look forward to seeing the president sign this bill into law so we can continue to help those who need it the most.” 
– @SenJohnThune
Read more of Sen. Thune’s statement on the passage of the #OpioidCrisisResponse Act here⬇️ https://t.co/bA1aMUCcLJ",Senate of Republican,41,Oct 2018
Republican,"Today, the Senate passed landmark opioid legislation. Watch below as @SenCapito describes the impact the opioid epidemic has had on West Virginia.
#OpioidCrisisResponse https://t.co/jwlPAgWyd8",Senate of Republican,24,Oct 2018
Republican,"🚨Breaking🚨 The Senate has just passed the #OpioidCrisisResponse Act. This legislation takes strong measures to combat the opioid crisis. Watch below as @SenAlexander, champion of this bill, and members of the @SenateGOP discuss this landmark legislation. https://t.co/Vef3q7gikv",Senate of Republican,37,Oct 2018
Republican,Watch live as members of the @SenateGOP speak about Supreme Court nominee Judge Brett Kavanaugh [please note that t… https://t.co/XnDgD0xW34,Senate of Republican,20,Oct 2018
Republican,"“In creating new protections and enhancements for the flying public, this bill creates five years of stable policy direction for the aviation community.” 
– @SenJohnThune
Full statement here on the passage of the #FAAReauthorization Act⬇️
https://t.co/xkcjfzHBYo",Senate of Republican,36,Oct 2018
Republican,"🚨🚨🚨
Breaking: The Senate has just passed a bill to enhance transportation safety and improve the flying experience for travelers. https://t.co/XJ0FYlVPNX",Senate of Republican,21,Oct 2018
Republican,"Judge Brett Kavanaugh:
✔️ Respected by peers
✔️ Mainstream
✔️ Upholds the Constitution
#ConfirmKavanaugh https://t.co/RM6MLvj2uV",Senate of Republican,15,Oct 2018
Republican,"Watch as @SenJohnThune discusses the FAA Reauthorization Act, which will enhance transportation safety and improve the flying experience for travelers. https://t.co/eh0TM7OQjs",Senate of Republican,21,Oct 2018
Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/EiYJzgqxw5,Senate of Republican,14,Oct 2018
Republican,"Judge Brett Kavanaugh:
✔️ Eminently qualified
✔️ Praised by colleagues, scholars, and friends
✔️ Upholds the law
#ConfirmKavanaugh https://t.co/4BVoNw3kuC",Senate of Republican,19,Oct 2018
Republican,"“Brett listens, especially to those with whom he disagrees. And in our charged environment … this is an indispensable quality for the responsibilities of the Supreme Court.” 
– Former Secretary of State @CondoleezzaRice on #SCOTUS nominee Judge Brett Kavanaugh #ConfirmKavanaugh https://t.co/GiJ9rL3Cq2",Senate of Republican,41,Sep 2018
Republican,"“Those of us who worked with him universally praised his work ethic, his intelligence, and his integrity.”
Hear more from @SenRobPortman, who has known Judge Brett Kavanaugh and his wife for 15 years. https://t.co/nfVDI7cumk",Senate of Republican,34,Sep 2018
Republican,"“I am so grateful to have had Brett Kavanaugh as a colleague. He was always supportive, and strong, and caring, and someone whose integrity and good judgment I value enormously.” 
– Former Secretary of State @CondoleezzaRice 
#ConfirmKavanaugh https://t.co/5jsFx9t5zz",Senate of Republican,38,Sep 2018
Republican,"“The next person that refers to an FBI report as being worth anything, obviously doesn’t understand anything.” – Then-Judiciary Committee Chairman Joe Biden https://t.co/xhUoPHCocZ",Senate of Republican,24,Sep 2018
Republican,More great news for American workers thanks to #TaxReform. 🙌 https://t.co/4WPDTDpqiC,Senate of Republican,11,Sep 2018
Republican,"“U.S. Consumer Confidence Hits Highest Level Since 2000” Read more in the @WSJ as consumer confidence continues to rise thanks to a strong economy and labor market⤵️
https://t.co/TGNZi6Dqv0",Senate of Republican,28,Sep 2018
Republican,“Does it sound like Democratic senators ... want to get to the truth? Or does it sound like a choreographed smear campaign that ignored Dr. Ford’s request for confidentiality in order to inflict maximum damage ... on Judge Kavanaugh and his family?” – @SenateMajLdr https://t.co/Zr7RIcQH1w,Senate of Republican,45,Sep 2018
Republican,"“The Senate continues to produce major accomplishments to directly improve the lives of the American people.” 
– @SenateMajLdr https://t.co/ohDR6qKQOZ",Senate of Republican,19,Sep 2018
Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/WK4SvP4BLb,Senate of Republican,14,Sep 2018
Republican,"Thanks to Republicans' pro-growth, pro-jobs agenda, business investments are growing stronger. 💪 https://t.co/qouFC9CkVx",Senate of Republican,13,Sep 2018
Republican,"“The U.S. economy in the second quarter grew even faster than initially estimated” Read more in @BusinessInsider on a strong economic growth rate thanks to Republicans’ pro-growth, pro-jobs agenda.⤵️
https://t.co/Tc0IVGru9Z",Senate of Republican,30,Sep 2018
Republican,"“State’s Challenges, Solutions Help Shape the Opioids Fight” More from @SenCapito as she discusses West Virginia’s fight against the opioids crisis.⬇️ #OpioidCrisisResponse 
https://t.co/b999asQ212",Senate of Republican,23,Sep 2018
Republican,"“Even by the far-left’s standards, this shameful, shameful smear campaign has hit a new low.” – @SenateMajLdr
Watch more from Leader McConnell on the Democrat’s smear tactics against #SCOTUS nominee Judge Brett Kavanaugh⬇️ https://t.co/v1zimJTFN0",Senate of Republican,34,Sep 2018
Republican,"✔️Enacting tax reform
✔️Breaking economic records
✔️Supporting our troops and veterans
✔️Confirming judges
✔️Fighting the opioid crisis

That’s just the beginning… watch below to see more of what Republicans are accomplishing👇 https://t.co/XqQpjIdMWG",Senate of Republican,32,Sep 2018
Republican,Economic investment is coming back to America thanks to significant changes from the #taxcutsandjobsact. https://t.co/O3ZwOVNeEi,Senate of Republican,15,Sep 2018
Republican,"“It doesn’t get much better than this” Read more below on a thriving U.S. economy that is poised to grow 3% or more for the rest of 2018.⤵️
https://t.co/Prrbf4H2C6",Senate of Republican,29,Sep 2018
Republican,"The opioid crisis affects virtually every American community. This week, the Senate passed landmark legislation to combat one of the biggest epidemics of our time. #OpioidCrisisResponse https://t.co/jFtH2WzfUA",Senate of Republican,27,Sep 2018
Republican,"This week, the Senate passed the #OpioidsCrisisResponse Act. ⤵️

https://t.co/C12ze4BrsN",Senate of Republican,10,Sep 2018
Republican,"“U.S. weekly jobless claims fall as labor market strength continues” Read more in @Reuters as number of Americans filing for unemployment benefits falls to 49-year low.
https://t.co/3e09kVj3q8",Senate of Republican,27,Sep 2018
Republican,"Watch as @SenJohnThune speaks about record-breaking economic achievements thanks to Republicans’ pro-growth, pro-jobs agenda. https://t.co/tlUa872yHr",Senate of Republican,15,Sep 2018
Republican,The #TaxCutsandJobsAct has spurred job creation. 🙌 https://t.co/74zIwUOd88,Senate of Republican,8,Sep 2018
Republican,"“Jobless claims fall to the lowest in nearly 49 years” More in @CNBC about a thriving labor market thanks to a strong economy.
https://t.co/jDspcvNpoz",Senate of Republican,24,Sep 2018
Republican,🚨Great news🚨 Median household income has reached an all-time high. https://t.co/kwVRa0NIWC,Senate of Republican,11,Sep 2018
