Political Affiliation,tweet,Politician,Word Count
Democrats,The odds of me making over $10 million in one year while serving in public office are probably as slim as the odds… https://t.co/Ica2rdE8s2,Alexandria Ocasio-Cortez,24
Democrats,Lemons into lemonade 🍋🤗 https://t.co/fzi4knRPxV,Alexandria Ocasio-Cortez,5
Democrats,It was great popping in and chatting with you all 👾 thanks for inviting me! https://t.co/pGnDr99VNo,Alexandria Ocasio-Cortez,16
Democrats,Tomorrow in Harlem ⬇️ https://t.co/UH81Y8p7gR,Alexandria Ocasio-Cortez,5
Democrats,"If you’d like to use this as a good moment to support the queer community, there’s a charity twitch stream going on… https://t.co/MCb6sCmewB",Alexandria Ocasio-Cortez,23
Democrats,"Lastly, we wouldn’t need to talk about bathrooms at all if we acted like adults, washed our hands + minded our own… https://t.co/S0F3MNChHi",Alexandria Ocasio-Cortez,23
Democrats,"This stuff infects some Democrats, too. Because in our overall discourse, nonviolent protest somehow gets deemed as… https://t.co/VDHXXePkYZ",Alexandria Ocasio-Cortez,18
Democrats,"Just look at the marginal tax rate discussion.

The right’s biggest strategy against my marginal tax rate proposal… https://t.co/W7EhuUkhA8",Alexandria Ocasio-Cortez,19
Democrats,"If you notice, on the right they’ll flatly call people blanket terms, and even make things up. And I don’t mean tro… https://t.co/p1ZJmcZSe5",Alexandria Ocasio-Cortez,23
Democrats,"This has deeper consequences, bc as we’ve seen w/ narratives advanced by the right, they have trouble recognizing i… https://t.co/yskYGmXEKG",Alexandria Ocasio-Cortez,20
Democrats,"Let’s dig into “gravitas,” bc it’s an ambiguous word, selectively applied.

Ever wonder how expression that’s femin… https://t.co/7hZ7Z2uqdI",Alexandria Ocasio-Cortez,18
Democrats,"News Flash: Medicare for All &amp; equal rights aren’t trends.

When people complain about low turnout in some demos, i… https://t.co/oRIByHjSgH",Alexandria Ocasio-Cortez,21
Democrats,"Why do people think they can mess with Bronx women without getting roasted? 

They act as though our borough hasn’t… https://t.co/nvXlzXN9cT",Alexandria Ocasio-Cortez,21
Democrats,We meme IRL too 😂👋🏽 https://t.co/0NHFsutiWC,Alexandria Ocasio-Cortez,6
Democrats,#WheresMitch https://t.co/U2eccmBrU2,Alexandria Ocasio-Cortez,2
Democrats,@tictoc @nycwomensmarch cc: @ladiesgetpaid :),Alexandria Ocasio-Cortez,5
Democrats,"One of my first-ever campaign contributions was a $1/month recurring donation from a dishwasher in New Jersey.

Tha… https://t.co/GJV5hRhzID",Alexandria Ocasio-Cortez,19
Democrats,Looks like #WheresMitch is also running away from #HR1 (a voting rights bill I proudly cosponsored with **225** Dem… https://t.co/PL21O6IONc,Alexandria Ocasio-Cortez,20
Democrats,All your base (are) belong to us 👾 https://t.co/brwNKJ8wrh,Alexandria Ocasio-Cortez,9
Democrats,@KerriHarrisDE Thank YOU @KerriHarrisDE for your commitment to advocacy and service 💜,Alexandria Ocasio-Cortez,12
Democrats,@Grante3 There are a handful of opportunities for members to address the House Floor. The most common + accessible… https://t.co/QxuXrjcJ4l,Alexandria Ocasio-Cortez,20
Democrats,"Our freshman class has so many incredible members.

Joe Neguse is exceedingly kind and extraordinarily thoughtful.… https://t.co/PUkuo8RKym",Alexandria Ocasio-Cortez,17
Democrats,@derekwillis Be nice everyone! :),Alexandria Ocasio-Cortez,5
Democrats,I believe this is called a “paradigm-shift” 😉 https://t.co/q9Se6i6uQQ,Alexandria Ocasio-Cortez,9
Democrats,"It wasn’t for senior Dems, it was for everybody! 🙂 (a fair amount of freshman were there, too) https://t.co/RvIDKCbFYd",Alexandria Ocasio-Cortez,19
Democrats,"LA teachers are bringing new meaning to “Dance Dance Revolution” 💃🏽🕺🏾
https://t.co/w28UvYQfcN",Alexandria Ocasio-Cortez,12
Democrats,"Tens of thousands of LA public school teachers, parents, and students are on a historic strike to improve + protect… https://t.co/8liTk40rAJ",Alexandria Ocasio-Cortez,21
Democrats,@_AlexHirsch 😂,Alexandria Ocasio-Cortez,2
Democrats,"🎶 Now don't go wasting our precious time/
If they get their act together we could be just fine 🎶 https://t.co/PkBS823wLd",Alexandria Ocasio-Cortez,21
Democrats,"This photo looks like a Spice Girls album cover, but for reopening the government 😂

cc: @RepJahanaHayes… https://t.co/kFaeXd8WEM",Alexandria Ocasio-Cortez,18
Democrats,"Couldn’t be more honored to share that this Monday, Ta-Nehisi Coates and I will be celebrating #MLKNow w/ a public… https://t.co/sDRd0IibFG",Alexandria Ocasio-Cortez,21
Democrats,Gotta love it when the folks calling activists getting arrested to advance equal rights “snowflakes” turn around an… https://t.co/XO4VHCK7Qa,Alexandria Ocasio-Cortez,19
Democrats,"Yep! Each Congressional term gets a new schedule set by the majority.

You can check where we are here - but next w… https://t.co/80CxdgLRO0",Alexandria Ocasio-Cortez,24
Democrats,"@drivenbyboredom We have district work periods - our jobs aren’t just to vote in DC, but also require us to be root… https://t.co/DkAI0C4T1C",Alexandria Ocasio-Cortez,23
Democrats,"Oh. My. Goodness.

Did #WheresMitch wait until House members had to leave DC for their district weekend to show up?… https://t.co/VYOa47uN3W",Alexandria Ocasio-Cortez,21
Democrats,"“Like the work of Kehinde Wiley, these photographs evoke the imagery we are used to seeing in the halls of power, b… https://t.co/Vm0vvEYQvV",Alexandria Ocasio-Cortez,23
Democrats,"Thanks for passing our message to the Senate Floor, @SenJeffMerkley!

If you find Sen. McConnell, tell him we’re st… https://t.co/VyoPJh6MHA",Alexandria Ocasio-Cortez,20
Democrats,🤣 “What is my life” is one common thing that could be said about both my life a year and a half ago when I was camp… https://t.co/Dkmbu2ldBe,Alexandria Ocasio-Cortez,28
Democrats,"As I say *in the clip you posted* we WENT to the majority leader’s office - he was absent.

So we decided to drop l… https://t.co/GZNGQ5mvkg",Alexandria Ocasio-Cortez,26
Democrats,Class was in session this morning! I was thrilled to offer some insights on Twitter and social media to my. colleag… https://t.co/KGexkMCwL4,Alexandria Ocasio-Cortez,22
Democrats,Excited to have made my first remarks on the House floor today! ⬇️ https://t.co/9viKCsWiOM,Alexandria Ocasio-Cortez,14
Democrats,Perks of being in the Democratic Caucus: I will be teaching a Twitter class tomorrow morning open to all members… https://t.co/OBYXRi6vui,Alexandria Ocasio-Cortez,21
Democrats,"He’s not in the cloak room
He’s not in the Capitol
He’s not in the Russel building
He’s not on the floor of the Sen… https://t.co/a1vbxvacIB",Alexandria Ocasio-Cortez,26
Democrats,Also: @LaurenUnderwood was presiding over the chamber. She was the “Madame Speaker” we were addressing ☺️ https://t.co/NRylhuQ6vZ,Alexandria Ocasio-Cortez,17
Democrats,"800,000 workers are missing their paychecks and we’re pushing to get them paid ASAP.

We’re here doing our job - th… https://t.co/zQECzEr8Xy",Alexandria Ocasio-Cortez,22
Democrats,"After looking for Mitch McConnell with @KatieHill4CA, @LaurenUnderwood, @JahanaHayesCT &amp; others to deliver our lett… https://t.co/urb5Kk7O1J",Alexandria Ocasio-Cortez,16
Democrats,I could’ve sat there quietly as the far right tore me to shreds (they were guaranteed to do so the moment a woman l… https://t.co/fPUwtzQxbT,Alexandria Ocasio-Cortez,25
Democrats,"I’m uneasy about it too. It’s stressful &amp; scary, but it’s also out of my control, so the best thing I can do is try… https://t.co/ayUwvSN8lG",Alexandria Ocasio-Cortez,26
Democrats,"@paulkrugman I’m uneasy about it too. It’s stressful &amp; scary, but it’s also out of my control, so the best thing I… https://t.co/19BOIDIY87",Alexandria Ocasio-Cortez,23
Democrats,#WheresMitch https://t.co/b9634y13MK,Alexandria Ocasio-Cortez,2
Democrats,"It’s a huge win. Obviously there is work to do - there are other money committees (Ways &amp; Means, Energy &amp; Commerce,… https://t.co/gF9Yqvou3i",Alexandria Ocasio-Cortez,23
Democrats,"I cannot stress how important this moment is.

Dems are putting members who rejected corporate campaign money on a… https://t.co/mpJWj9CsCb",Alexandria Ocasio-Cortez,20
Democrats,"These legislators, under public pressure, couldn’t deliver as much for big bank lobbyists.

They had to vacate one… https://t.co/k34dfjQku4",Alexandria Ocasio-Cortez,19
Democrats,"All of a sudden, it became harder for legislators to slip corporate-friendly legislation through committee, because… https://t.co/0pxXWBEbor",Alexandria Ocasio-Cortez,17
Democrats,"All of a sudden, normal people whose student loans were bubbling, whose mortgages were underwater, and so on, start… https://t.co/lBQTZjynhn",Alexandria Ocasio-Cortez,20
Democrats,"Fin Services is one of few exclusive committees.

The jargon around here is that they are the “money committees,” n… https://t.co/gtD4SVCJJH",Alexandria Ocasio-Cortez,21
Democrats,"Activists zoomed in on one place in particular: the Financial Services Committee, which deals with big banks, real… https://t.co/pekir05sNm",Alexandria Ocasio-Cortez,19
Democrats,"During + after the 2008 financial crisis, everyday people started to viscerally see the corrosive role of lobbyists… https://t.co/VL1PVnyfwY",Alexandria Ocasio-Cortez,19
Democrats,I want to be very clear about how successful the work of grassroots organizers and activists have been in helping P… https://t.co/GIgHI7Ln8J,Alexandria Ocasio-Cortez,22
Democrats,More info on his re-election struggle via @ryangrim: https://t.co/uG8nftD6eM,Alexandria Ocasio-Cortez,9
Democrats,"We have secured enough Republican votes in the Senate to reopen government.

Our obstacle now is Mitch McConnell, w… https://t.co/rUZE2PWHmK",Alexandria Ocasio-Cortez,20
Democrats,"Right now the President is more interested in photo-ops than getting people their paychecks.

I’m proud of my colle… https://t.co/cfhHhoGon3",Alexandria Ocasio-Cortez,20
Democrats,"Personally, I’m looking forward to digging into the student loan crisis, examining for-profit prisons/ICE detention… https://t.co/5rLMwcWXGM",Alexandria Ocasio-Cortez,16
Democrats,"Financial Services is one of just four exclusive committees in the House. It oversees big banks, lending, &amp; the fin… https://t.co/zLhszjbjyf",Alexandria Ocasio-Cortez,21
Democrats,"My congressional live-streams stay up for 24 hours. The Instagram handle to follow is @ repocasiocortez 

My person… https://t.co/8iY3FqANP8",Alexandria Ocasio-Cortez,19
Democrats,Reminder of our current dystopian outcomes: https://t.co/MoZdhbshkL,Alexandria Ocasio-Cortez,7
Democrats,Somewhere between “teachers shouldn’t have to sell their own blood to make rent” &amp; “billionaires with helipads and… https://t.co/cZ045eV3lT,Alexandria Ocasio-Cortez,19
Democrats,"Explaining marginal taxes to a far-right former Governor:

Imagine if you did chores for abuela &amp; she gave you $10.… https://t.co/2UtidCC6LD",Alexandria Ocasio-Cortez,21
Democrats,@LanceUlanoff Seriously,Alexandria Ocasio-Cortez,2
Democrats,Misinformation**,Alexandria Ocasio-Cortez,1
Democrats,"Oh? What’s that? 

The majority of Americans respect when you break down reasonable policy proposals that are desig… https://t.co/QwR57yl79i",Alexandria Ocasio-Cortez,19
Democrats,"Tonight, Rep. Steve King was stripped of all his committee assignments for his embrace of white supremacy.

He will… https://t.co/aYLadFaDxw",Alexandria Ocasio-Cortez,20
Democrats,@cricketcrocker Thank you for pointing this out. I often in public remarks preceded this by saying “with the except… https://t.co/HlDEpMzPfu,Alexandria Ocasio-Cortez,20
Democrats,AOC(NY) + @chelliepingree(ME) = #GreenNewDeal (USA) 💚 https://t.co/6j9TObK5Cx,Alexandria Ocasio-Cortez,8
Democrats,"Thank you, @RepJayapal! https://t.co/HKn7I1oxxy",Alexandria Ocasio-Cortez,4
Democrats,This UCLA performance alone is reason enough to make public colleges tuition-free 💪🏽🇺🇸 https://t.co/SNK5c3LCMg,Alexandria Ocasio-Cortez,14
Democrats,You can support them here: https://t.co/LTYNfai0ZO,Alexandria Ocasio-Cortez,6
Democrats,These LA teachers striking against  privatization + demanding smaller classrooms/more support for their students is… https://t.co/wztNRqkp8b,Alexandria Ocasio-Cortez,16
Democrats,"So very proud of LA public school teachers today for taking a stand. 

Teachers are the unsung heroes of American d… https://t.co/TbRl0kwxoO",Alexandria Ocasio-Cortez,22
Democrats,"Journalism isn’t just about the questions you ask, but the questions you don’t.

If you’re a reporter or pundit who… https://t.co/qJ0iBGznp0",Alexandria Ocasio-Cortez,21
Democrats,"The difference is that this current GOP admin appeals to the worst within us, stoking an impulse to rationalize ero… https://t.co/yuY44sW1jK",Alexandria Ocasio-Cortez,21
Democrats,"When I meet everyday people, they are eager to learn more, ask great questions, &amp; embrace nuance.

I inherently rej… https://t.co/jeaI3kPUjZ",Alexandria Ocasio-Cortez,21
Democrats,"I’d say we’d be taxing 70% of Trump’s income, but he probably hasn’t made more than $10 million in years - and that… https://t.co/g0x9G0i8cq",Alexandria Ocasio-Cortez,24
Democrats,"I bartended for *years* in New York City. I understand guys like this like the back of my hand.

We got under his s… https://t.co/R46UDAsGoV",Alexandria Ocasio-Cortez,25
Democrats,@yiannna 💜 you too!,Alexandria Ocasio-Cortez,4
Democrats,@NotAlexis @SoccerCooligans @OnTheVolleyApp LaGuardia**** ugh,Alexandria Ocasio-Cortez,5
Democrats,@NotAlexis @SoccerCooligans @OnTheVolleyApp Anything can happen when you’re stuck in LaGuaradia 😎,Alexandria Ocasio-Cortez,12
Democrats,"Touches on a larger point: w/ low pay, multiple jobs, a burning planet, war on drugs &amp; few protections for the LGBT… https://t.co/5NkQ8yXrty",Alexandria Ocasio-Cortez,23
Democrats,"Behind every strong woman... are more strong women. 😉

📸: @jose___a https://t.co/k2Zu7ze9P6",Alexandria Ocasio-Cortez,12
Democrats,The thing Republicans taking cheap shots forget to mention is that it’s about having trouble affording a SECOND apa… https://t.co/0f5wfLhabx,Alexandria Ocasio-Cortez,20
Democrats,Fun fact: @chrislhayes is from the Bronx too! https://t.co/TIOYoCWs7f,Alexandria Ocasio-Cortez,9
Democrats,... should someone tell him 😂 https://t.co/OoytgReEF5,Alexandria Ocasio-Cortez,7
Democrats,When the brand is so strong random bypassers act as a Bronx group chat 🙅🏿‍♂️🙅🏽‍♀️ https://t.co/S9T8rQv0ee,Alexandria Ocasio-Cortez,16
Democrats,"Is it weird that I love that this is posted by the NYT Metro account?

You can take the girl out of the BX, but you… https://t.co/YypSPFQ5hG",Alexandria Ocasio-Cortez,27
Democrats,"“Seeds.”

Out of the minority of seats they have in Congress, the GOP allowed a white supremacist to represent ~700… https://t.co/UO0HeNBvvl",Alexandria Ocasio-Cortez,21
Democrats,"You’d say “that’s cool, but not the same thing as this very crucial electorate, maybe hire someone from the Midwest… https://t.co/aUeXpTtLiL",Alexandria Ocasio-Cortez,21
Democrats,"Like, imagine if the world was flipped &amp; CBS hired an all-poc team to cover 2020, &amp; someone said “hey, white voters… https://t.co/7U4yhwQLMR",Alexandria Ocasio-Cortez,23
Democrats,"Also I never called anyone racist, just inadequate. 

Also never called for strict quotas, just having representati… https://t.co/sEZryVoprI",Alexandria Ocasio-Cortez,18
Democrats,"I keep thinking about this exchange bc there are many aspects that are concerning to hear from an *editor.*

This i… https://t.co/LChRzxD2Vw",Alexandria Ocasio-Cortez,22
Democrats,One of the most important things people can do to get big money out of politics is small recurring monthly donation… https://t.co/RrfIySndfM,Alexandria Ocasio-Cortez,22
Democrats,I often find that some members who have to do call time the most are very enthusiastic about getting money out of p… https://t.co/DmtPyLEtAz,Alexandria Ocasio-Cortez,24
Democrats,This week I learned some members spend as little as 5 hours per WEEK in their office bc their fundraising commitmen… https://t.co/pTk6enjYSw,Alexandria Ocasio-Cortez,22
Democrats,"@mcwm Y’all, I don’t believe he was being condescending. It was a genuine response 💜",Alexandria Ocasio-Cortez,15
Democrats,"Tired: AOC Instagram Live notifications

Wired: AOC Legislative action notifications https://t.co/qDpa40TSYK",Alexandria Ocasio-Cortez,11
Democrats,"This week I cosponsored bills in support of DC statehood (HR51), repeal of PAYGO, comprehensive voting reform (HR1)… https://t.co/aNNPjIT9tA",Alexandria Ocasio-Cortez,19
Democrats,"Now I am tempted to change my Twitter name to: 

“Alexandria ‘looked racially diverse (at least based on last names… https://t.co/u7JmamLKZ2",Alexandria Ocasio-Cortez,21
Democrats,"Do you understand how fundamental the black experience is to American politics? And to American history?

One race… https://t.co/Ht6SKO8Fvd",Alexandria Ocasio-Cortez,19
Democrats,"Or: maybe having powerful editorial positions awash in people from one race, class, or gender isn’t a good idea; si… https://t.co/L7ED0T3NMy",Alexandria Ocasio-Cortez,21
Democrats,This WH admin has made having a functional understanding of race in America one of the most important core competen… https://t.co/HBL9JF56d5,Alexandria Ocasio-Cortez,21
Democrats,The President’s actions have been so destabilizing + destructive that the FBI had to open inquiry on whether the mo… https://t.co/yfhVM2X76L,Alexandria Ocasio-Cortez,21
Democrats,Can I move that all of Fox News’ “Pinocchios” be renamed “Lloronas”? 😂 https://t.co/xbcZDZILaJ,Alexandria Ocasio-Cortez,14
Democrats,"How can the GOP expect all TSA &amp; other workers to reliably show up without a paycheck?

Workers rely on services li… https://t.co/C1tW5Djh8u",Alexandria Ocasio-Cortez,23
Democrats,"These are some GOP Senators blocking gov, but workable.

Call them, @ them, visit them, &amp; ask they give workers the… https://t.co/0dBUqlzScq",Alexandria Ocasio-Cortez,22
Democrats,Do people realize how insanely dangerous of an idea it is to support *this President* in fabricating a “national em… https://t.co/6ST9SyQ7TG,Alexandria Ocasio-Cortez,21
Democrats,"Actually, the real way out is for GOP Senators to vote to reopen government, give people their paychecks, and fight… https://t.co/v5O7Mm9vsA",Alexandria Ocasio-Cortez,21
Democrats,"Thank you for being open. 
It’s time we call it what it is. https://t.co/gQihn0Szs3",Alexandria Ocasio-Cortez,14
Democrats,At this point those who use the terms “racially tinged” or “racially charged” to describe white supremacy should be… https://t.co/xcDkHnv4yR,Alexandria Ocasio-Cortez,20
Democrats,You spelled “racist” wrong. https://t.co/GZOYbERSIi,Alexandria Ocasio-Cortez,5
Democrats,"Three easy ways for the GOP to stop feeling sorry for themselves:
✅ Give honest, working people their pay back
✅ Pa… https://t.co/xInxtYuIhw",Alexandria Ocasio-Cortez,23
Democrats,To quote Alan Moore: “None of you understand. I'm not locked up in here with YOU. You're locked up in here with ME.… https://t.co/yfFn6G6fTW,Alexandria Ocasio-Cortez,24
Democrats,"New party, who dis? https://t.co/2cznisv8tB",Alexandria Ocasio-Cortez,5
Democrats,"What blows my mind is how GOP would think a *fake* nude photo is worse than *actual* sexual assault.

We’ve seen in… https://t.co/X9cugKjrMo",Alexandria Ocasio-Cortez,23
Democrats,"Impostor syndrome isn’t an internal issue. It’s one that can be encouraged externally.

It’s not delusional to thin… https://t.co/lhrM9TXFjY",Alexandria Ocasio-Cortez,19
Democrats,This week I’m bringing the boogie back to Congress with @TheRevAl 💃🏽🕺🏾 https://t.co/lvoZYJ20Is,Alexandria Ocasio-Cortez,13
Democrats,Thank you! This is beautiful 💜 https://t.co/QwKK2eehDH,Alexandria Ocasio-Cortez,7
Democrats,"#LegalizeIt, and demand justice for communities ravaged by the War on Drugs. https://t.co/mxxN4UTKVl",Alexandria Ocasio-Cortez,13
Democrats,"Let’s learn about this, shall we?

Many have recognized that @FoxNews has crossed a line beyond conservatism and in… https://t.co/7qIXhVj7bW",Alexandria Ocasio-Cortez,20
Democrats,"The real question is, at what point is their nonstop, targeted behavior considered harassment?

https://t.co/qpjrLpGRLv",Alexandria Ocasio-Cortez,15
Democrats,"a) this is not an apology
b) you’ve been posting hysteric, misrepresentative articles about me nonstop - many withi… https://t.co/iXojRjgq6R",Alexandria Ocasio-Cortez,20
Democrats,"For those out of the loop, Republicans began to circulate a fake nude photo of me. The @DailyCaller reposted it (!)… https://t.co/RgaIGxpkpI",Alexandria Ocasio-Cortez,22
Democrats,"GOP have been losing their mind + frothing at the mouth all week, so this was just a matter of time.

There is also… https://t.co/UosIIutwPp",Alexandria Ocasio-Cortez,25
Democrats,"If they want to make an example out of me, I will gladly be one.

Hopefully we can be an example of dedication, cou… https://t.co/PEdGj2mSFs",Alexandria Ocasio-Cortez,25
Democrats,"@hawillisdc 🤣 ok this was great, flagged you to our team",Alexandria Ocasio-Cortez,11
Democrats,You know it! 💪🏽💜 https://t.co/ec43F4hmiN,Alexandria Ocasio-Cortez,5
Democrats,"“Build a wall of steel, a wall as high as Heaven” against immigrants.
- 1924 Ku Klux Klan convention

We know our h… https://t.co/1ZtFAqlT8k",Alexandria Ocasio-Cortez,24
Democrats,Looking forward to joining @maddow tonight to discuss the vast social + economic blessing immigrants represent in A… https://t.co/rBqN58sBhb,Alexandria Ocasio-Cortez,19
Democrats,"The President defended Neo-Nazis who murdered a woman in Charlottesville.

The Dept of Justice sued him for not ren… https://t.co/DE8BvtGzoe",Alexandria Ocasio-Cortez,20
Democrats,The American people did not organize the biggest midterm election in ~100 years so their new leaders could sit back… https://t.co/K6NFzsLiyd,Alexandria Ocasio-Cortez,21
Democrats,Same difference https://t.co/V2qnZic7cD,Alexandria Ocasio-Cortez,3
Democrats,"Let’s refocus our energy and coverage to policies instead of personality.

Right now, 800,000 workers are without a… https://t.co/JVjedxKLpg",Alexandria Ocasio-Cortez,19
Democrats,"Let’s refocus our energy and coverage to policies instead of personality.

Right now, 800,000 workers are without a… https://t.co/JVjedxKLpg",Alexandria Ocasio-Cortez,19
Democrats,"Naturally, the same week we kick-start a nat’l convo on marginal tax rates endorsed by Nobel-Prize winning economis… https://t.co/knMzcXRMh3",Alexandria Ocasio-Cortez,19
Democrats,"He’s almost got it!

Just a few corrections:
* Single-payer healthcare
* Ending unjust wars
* 70% *marginal* tax ra… https://t.co/XEdmrTZ8c7",Alexandria Ocasio-Cortez,21
Democrats,"Thank you TN Gov. @BillHaslam for your decision to grant clemency to Cyntoia Brown.

We must reform our criminal ju… https://t.co/9vmuDyHU33",Alexandria Ocasio-Cortez,21
Democrats,"This is why we question, by the way - because women, people of color, immigrants, LGBT+, &amp; the poor have been treat… https://t.co/ttmrDBUaEx",Alexandria Ocasio-Cortez,23
Democrats,@GlennKesslerWP @washingtonpost To make*,Alexandria Ocasio-Cortez,4
Democrats,It *must* be said in a nuanced conversation that questioning where takes come from is nowhere near the same as unde… https://t.co/poyntC38VF,Alexandria Ocasio-Cortez,22
Democrats,@GlennKesslerWP @washingtonpost I’m not challenging that I was checked - I think the check is a very fair one to ma… https://t.co/SVVvZ4H0IL,Alexandria Ocasio-Cortez,22
Democrats,"Fact-checking is critically important. It’s not always fun. But that’s okay! It pushes me to be better.

It’s impor… https://t.co/dqTKsofD1x",Alexandria Ocasio-Cortez,20
Democrats,"Thank you for sharing @washingtonpost’s rubric!

Except the standard for “4 Pinocchios” just says: “Whoppers.”

Tha… https://t.co/ogAYdt10Ig",Alexandria Ocasio-Cortez,17
Democrats,Thank you @PolitiFact! 💜 https://t.co/9K2JSFm1l9,Alexandria Ocasio-Cortez,5
Democrats,"This is helpful! Thank you. 

I do think it is important to point out that there is still admitted discretion: “we… https://t.co/xZQzAqUklA",Alexandria Ocasio-Cortez,22
Democrats,"(Also: credit for “facts are facts, America” goes to the illustrious queen Monique Hart)",Alexandria Ocasio-Cortez,14
Democrats,"This is where I’m seeing those numbers of checks:

SHS: https://t.co/A6KsAjKnbu

AOC: https://t.co/1OsNvlqqFI",Alexandria Ocasio-Cortez,13
Democrats,"Another question for @politifact: some officials’ statements (ex. Andrew Cuomo) get rated “true” frequently.

I say… https://t.co/hmF8Aw5wnN",Alexandria Ocasio-Cortez,17
Democrats,Or why did @washingtonpost give my confusing tweet on military accounting offsets the same “Pinocchios” as Trump’s… https://t.co/qaKpVQviRd,Alexandria Ocasio-Cortez,18
Democrats,"For example, it looks like @PolitiFact has fact-checked Sarah Huckabee Sanders and myself the *same* amount of time… https://t.co/kZZi5E39PV",Alexandria Ocasio-Cortez,19
Democrats,"Facts are facts, America. We should care about getting things right. Yet standards of who gets fact-checked, how of… https://t.co/TDtGqLmDZ4",Alexandria Ocasio-Cortez,20
Democrats,.@CillizzaCNN - looks like your ‘character count’ argument to avoid including my full quote is straight up wrong.… https://t.co/JS1X5ffd1p,Alexandria Ocasio-Cortez,19
Democrats,"“And whenever I make a mistake, I say, ""OK, this was clumsy."" and then I restate what my point was. But it's— it's… https://t.co/C7ORSlD8ub",Alexandria Ocasio-Cortez,24
Democrats,It did! Can’t go to work without bringing a piece of home with me - thank you @QueensLibrary ☕️💜 https://t.co/yRXg2PDkHE,Alexandria Ocasio-Cortez,20
Democrats,"Here is one perfect example: many of ICE’s black-box detention centers are run by for-profit corporations.

That me… https://t.co/gaIpdH2Ct1",Alexandria Ocasio-Cortez,19
Democrats,This admin clearly had enough extra money to spontaneously build child detention camps all along the southern borde… https://t.co/xSAimwaPWo,Alexandria Ocasio-Cortez,19
Democrats,"@RuPaul Mother Ru,

Thank you for your shining example of loving ourselves in our entirety, no matter what the worl… https://t.co/SNEObmFIOq",Alexandria Ocasio-Cortez,21
Democrats,"¡Felíz Día de los Tres Reyes!
🐪🤴🏾🎁
Happy Three Kings Day everyone!",Alexandria Ocasio-Cortez,12
Democrats,"If the GOP wants a wall so badly, they can try to propose and pass a bill like anybody else. 

Instead, they are se… https://t.co/NMiain1zvy",Alexandria Ocasio-Cortez,25
Democrats,"“She doesn’t know what she’s talking about,”
say Republicans, who argued that healthcare costs the same as as unlim… https://t.co/EcCHJW2G9p",Alexandria Ocasio-Cortez,20
Democrats,"A quick note to you all.

Let us never, ever, ever give up. https://t.co/DqIOXj2DUB",Alexandria Ocasio-Cortez,14
Democrats,@saikatc 💜,Alexandria Ocasio-Cortez,2
Democrats,"You’re the GOP Minority Whip. How do you not know how marginal tax rates work?

Oh that’s right, almost forgot: GOP… https://t.co/G5hhXLxX3I",Alexandria Ocasio-Cortez,22
Democrats,"Tired: Profiles about homogenous, working-class Trump voters

Wired: Profiles about intersectional, working-class O… https://t.co/UfQbokoso0",Alexandria Ocasio-Cortez,14
Democrats,💜 https://t.co/zbw5gLVVVc,Alexandria Ocasio-Cortez,2
Democrats,"YUP.

BX is seizing the throne, now that Brooklyn has been taken over by bespoke quiche spots or whatever you weird… https://t.co/CtS4RAeJM8",Alexandria Ocasio-Cortez,22
Democrats,"GOP loves to insult my intelligence, yet offers *this* as their best + most seasoned opposition to my policy propos… https://t.co/abHEvw2zmM",Alexandria Ocasio-Cortez,21
Democrats,"Having 🔥 Twitter game is not a hiring requirement for my policy team, but they bring it anyway ⬇️ https://t.co/qBb1clwhSq",Alexandria Ocasio-Cortez,20
Democrats,I got your back @RashidaTlaib - the Bronx and Detroit ride together 💪🏽💜,Alexandria Ocasio-Cortez,13
Democrats,Republican hypocrisy at its finest: saying that Trump admitting to sexual assault on tape is just “locker room talk… https://t.co/vu8NdnE520,Alexandria Ocasio-Cortez,20
Democrats,The Queen has spoken! https://t.co/2YE7eb12qs,Alexandria Ocasio-Cortez,5
Democrats,@cher Thank you @cher! We can fix Congress and have fun doing it - who says we can’t multitask? 😉💜,Alexandria Ocasio-Cortez,20
Democrats,"It means so much that one of the first bills we’re cosponsoring in Congress, #PAYGO repeal, is with my fellow siste… https://t.co/VTCgtPoDED",Alexandria Ocasio-Cortez,22
Democrats,@wearephoenix @MollyRingwald Merci beaucoup!,Alexandria Ocasio-Cortez,4
Democrats,"Yesterday we started a convo w/ the rules pkg about ending #PAYGO, a political policy lacking economic merit that s… https://t.co/f7JiC8k8xe",Alexandria Ocasio-Cortez,21
Democrats,"Lip+hoops were inspired by Sonia Sotomayor, who was advised to wear neutral-colored nail polish to her confirmation… https://t.co/b3dQa35Wov",Alexandria Ocasio-Cortez,18
Democrats,"I hear the GOP thinks women dancing are scandalous.

Wait till they find out Congresswomen dance too! 💃🏽

Have a gr… https://t.co/K9h40563zO",Alexandria Ocasio-Cortez,22
Democrats,"Progressives gained some important ground negotiating around yesterday’s rules package.

One was that… https://t.co/72lDiaizAs",Alexandria Ocasio-Cortez,14
Democrats,"Sometimes we take for granted exactly how radical ideas like Social Security, the VA, and public schooling really a… https://t.co/EeASiB0Yxt",Alexandria Ocasio-Cortez,20
Democrats,"I wore all-white today to honor the women who paved the path before me, and for all the women yet to come.

From su… https://t.co/bwjvg7trb3",Alexandria Ocasio-Cortez,25
Democrats,"Over 200 members voted for Nancy Pelosi today, yet the GOP only booed one: me.

Don’t hate me cause you ain’t me, f… https://t.co/9SwF3wrIjC",Alexandria Ocasio-Cortez,24
